episode,reward,success,length
4468,0.13406482,1,1
4469,0.10003181,1,1
4470,-0.1,0,1
4471,-0.1,0,1
4472,-0.1,0,1
4473,-0.1,0,1
4474,0.23252317,1,1
4475,-0.041421883,1,5
4476,0.2102085,1,1
4477,-0.1,0,1
4478,0.16035964,1,1
4479,-0.1,0,1
4480,-0.1,0,1
4481,-0.1,0,1
4482,0.26829195,1,1
4483,0.22679517,1,1
4484,-0.1,0,1
4485,-0.08249434,1,2
4486,0.2250953,1,1
4487,0.24742332,1,1
4488,-0.1,0,1
4489,-0.1,0,1
4490,0.22615498,1,1
4491,-0.1,0,1
4492,0.30111885,1,1
4493,-0.1,0,1
4494,-0.1,0,1
4495,-0.1,0,1
4496,0.31331497,1,1
4497,0.3128526,1,1
4498,0.31954026,1,1
4499,0.21465205,1,1
4500,0.28408802,1,1
4501,0.2092193,1,1
4502,0.3055165,1,1
4503,0.29613706,1,1
4504,-0.1,0,1
4505,-0.1,0,1
4506,-0.09335111,1,2
4507,-0.1,0,1
4508,0.2223877,1,1
4509,0.21842353,1,1
4510,0.14461708,1,1
4511,-0.1,0,1
4512,0.23204307,1,1
4513,0.19717653,1,1
4514,-0.1,0,1
4515,-0.1,0,1
4516,-0.1,0,1
4517,-0.1,0,1
4518,-0.1,0,1
4519,-0.1,0,1
4520,-0.1,0,1
4521,-0.1,0,1
4522,-0.1,0,1
4523,-0.1,0,1
4524,-0.1,0,1
4525,-0.15645736,0,2
4526,-0.1,0,1
4527,0.22385958,1,1
4528,-0.1,0,1
4529,0.19167478,1,1
4530,-0.1,0,1
4531,0.20525312,1,1
4532,-0.1,0,1
4533,-0.1,0,1
4534,0.24390909,1,1
4535,-0.1,0,1
4536,0.32263228,1,1
4537,-0.25958624,1,8
4538,0.23847218,1,1
4539,-0.1,0,1
4540,-0.1,0,1
4541,-0.1,0,1
4542,-0.1,0,1
4543,-0.03639756,1,2
4544,0.2978863,1,1
4545,0.29023626,1,1
4546,-0.1,0,1
4547,0.18342243,1,1
4548,-0.12906496,0,2
4549,-0.11588239,0,2
4550,-0.1,0,1
4551,-0.309115,0,4
4552,0.28854403,1,1
4553,0.18685459,1,1
4554,-0.1,0,1
4555,-0.1,0,1
4556,-0.1,0,1
4557,0.3198344,1,1
4558,0.085394874,1,1
4559,0.23805292,1,1
4560,0.24318634,1,1
4561,0.33111715,1,1
4562,-0.1,0,1
4563,0.19017816,1,1
4564,-0.1,0,1
4565,-0.1,0,1
4566,0.28277028,1,1
4567,-0.1,0,1
4568,0.26975548,1,1
4569,0.131129,1,1
4570,-0.1,0,1
4571,0.25809363,1,1
4572,0.1798245,1,1
4573,0.21975209,1,1
4574,0.28350237,1,1
4575,0.27953997,1,1
4576,0.21182561,1,1
4577,-0.14279746,0,2
4578,0.2562978,1,1
4579,-0.1,0,1
4580,-0.1,0,1
4581,0.24023832,1,1
4582,0.10306876,1,1
4583,-0.1,0,1
4584,-0.1,0,1
4585,0.38733876,1,1
4586,-0.1,0,1
4587,-0.15190642,0,2
4588,-0.1,0,1
4589,0.26240146,1,1
4590,-0.1,0,1
4591,-0.15308774,1,4
4592,0.121749125,1,1
4593,-0.1,0,1
4594,0.27956843,1,1
4595,-0.1,0,1
4596,-0.1,0,1
4597,-0.089537546,1,2
4598,0.22971457,1,1
4599,-0.1,0,1
4600,0.22696337,1,1
4601,0.1784243,1,1
4602,0.13288426,1,1
4603,-0.1,0,1
4604,-0.32554662,1,7
4605,-0.1,0,1
4606,0.21905854,1,1
4607,-0.1,0,1
4608,0.16034788,1,1
4609,0.35077983,1,1
4610,-0.1,0,1
4611,0.12442382,1,1
4612,0.26591235,1,1
4613,0.18243657,1,1
4614,-0.1,0,1
4615,0.22857256,1,1
4616,-0.050996624,1,2
4617,0.26397538,1,1
4618,-0.1,0,1
4619,-0.1,0,1
4620,-0.1,0,1
4621,-0.1,0,1
4622,-0.1,0,1
4623,0.23288023,1,1
4624,-0.026974604,1,2
4625,-0.1,0,1
4626,-0.1,0,1
4627,-0.1,0,1
4628,-0.2814946,1,6
4629,-0.1,0,1
4630,-0.1,0,1
4631,-0.1,0,1
4632,-0.1,0,1
4633,0.28267708,1,1
4634,-0.14655478,1,3
4635,0.22113916,1,1
4636,0.25764912,1,1
4637,0.29069158,1,1
4638,0.23973635,1,1
4639,-0.1,0,1
4640,0.17632158,1,1
4641,-0.1,0,1
4642,0.22399594,1,1
4643,0.3548358,1,1
4644,0.20975691,1,1
4645,-0.1,0,1
4646,-0.1,0,1
4647,0.1601059,1,1
4648,0.2824213,1,1
4649,-0.1,0,1
4650,-0.1,0,1
4651,-0.1,0,1
4652,-0.1,0,1
4653,0.22983578,1,1
4654,-0.1,0,1
4655,-0.1,0,1
4656,-0.1,0,1
4657,-0.1,0,1
4658,-0.1,0,1
4659,0.13989843,1,1
4660,-0.1,0,1
4661,0.2522568,1,1
4662,0.33102283,1,1
4663,0.28313437,1,1
4664,-0.1,0,1
4665,0.14688313,1,1
4666,-0.1,0,1
4667,0.20707352,1,1
4668,-0.22432739,0,3
4669,0.29232416,1,1
4670,-0.1,0,1
4671,-0.1,0,1
4672,-0.1,0,1
4673,0.2616906,1,1
4674,-0.1,0,1
4675,0.26117894,1,1
4676,0.113312386,1,1
4677,0.22198243,1,1
4678,-0.1,0,1
4679,0.11969333,1,1
4680,-0.1,0,1
4681,-0.1,0,1
4682,0.14497966,1,1
4683,0.14415371,1,1
4684,0.11529995,1,1
4685,-0.1,0,1
4686,0.10228905,1,1
4687,-0.10223052,1,5
4688,-0.1,0,1
4689,-0.1858924,1,3
4690,0.29388392,1,1
4691,-0.1,0,1
4692,-0.1,0,1
4693,0.25810647,1,1
4694,0.21951169,1,1
4695,-0.1,0,1
4696,0.19909461,1,1
4697,-0.18321028,0,2
4698,0.10527258,1,1
4699,-0.18610337,0,3
4700,-0.1,0,1
4701,0.22229391,1,1
4702,0.26553088,1,1
4703,0.26918456,1,1
4704,0.21057093,1,1
4705,-0.1,0,1
4706,-0.1,0,1
4707,-0.1,0,1
4708,-0.1,0,1
4709,0.2050322,1,1
4710,-0.1,0,1
4711,0.30013815,1,1
4712,-0.1,0,1
4713,-0.1,0,1
4714,-0.1,0,1
4715,-0.1,0,1
4716,-0.1,0,1
4717,-0.041734856,1,2
4718,0.23881653,1,1
4719,-0.1658961,1,6
4720,0.21655172,1,1
4721,0.25068533,1,1
4722,-0.1,0,1
4723,0.26248714,1,1
4724,-0.1,0,1
4725,0.24187917,1,1
4726,-0.1,0,1
4727,-0.1,0,1
4728,0.22359845,1,1
4729,-0.1,0,1
4730,-0.1,0,1
4731,-0.1,0,1
4732,-0.1,0,1
4733,-0.1,0,1
4734,-0.1,0,1
4735,0.2586348,1,1
4736,0.25229836,1,1
4737,0.26875144,1,1
4738,0.17044416,1,1
4739,0.19693819,1,1
4740,-0.1,0,1
4741,0.19806808,1,1
4742,-0.1,0,1
4743,0.24518007,1,1
4744,-0.1,0,1
4745,-0.1,0,1
4746,0.31804642,1,1
4747,-0.114259936,1,3
4748,-0.1,0,1
4749,0.27771258,1,1
4750,-0.1,0,1
4751,0.19291711,1,1
4752,-0.1,0,1
4753,0.29275805,1,1
4754,-0.1,0,1
4755,-0.1,0,1
4756,-0.1,0,1
4757,0.35370618,1,1
4758,-0.1,0,1
4759,0.22853401,1,1
4760,-0.1,0,1
4761,0.33494645,1,1
4762,-0.1,0,1
4763,-0.1,0,1
4764,0.26653582,1,1
4765,0.27961415,1,1
4766,0.066762574,1,1
4767,0.25845996,1,1
4768,-0.1,0,1
4769,0.2622679,1,1
4770,-0.1,0,1
4771,-0.1,0,1
4772,0.13577677,1,1
4773,-0.1,0,1
4774,0.18153563,1,1
4775,-0.1,0,1
4776,-0.1,0,1
4777,0.28332683,1,1
4778,0.63829017,1,1
4779,0.15907972,1,1
4780,0.24493074,1,1
4781,-0.1,0,1
4782,0.2477891,1,1
4783,-0.1,0,1
4784,-0.1,0,1
4785,0.20405388,1,1
4786,-0.1,0,1
4787,-0.1,0,1
4788,-0.1,0,1
4789,0.37110007,1,1
4790,-0.1,0,1
4791,-0.1,0,1
4792,0.27407885,1,1
4793,-0.1,0,1
4794,-0.1,0,1
4795,-0.1,0,1
4796,0.25642395,1,1
4797,-0.1,0,1
4798,0.23045853,1,1
4799,-0.1,0,1
4800,-0.1,0,1
4801,-0.13324364,1,6
4802,-0.1,0,1
4803,-0.1,0,1
4804,0.22765389,1,1
4805,0.23449242,1,1
4806,0.24440846,1,1
4807,0.18429182,1,1
4808,0.13970548,1,1
4809,-0.1,0,1
4810,0.33052936,1,1
4811,-0.1,0,1
4812,0.08058627,1,1
4813,-0.1,0,1
4814,-0.1,0,1
4815,-0.1,0,1
4816,0.284819,1,1
4817,0.15689303,1,1
4818,-0.17147957,0,2
4819,0.20061566,1,1
4820,-0.1,0,1
4821,-0.052396376,1,2
4822,0.1842051,1,1
4823,0.24950244,1,1
4824,-0.1,0,1
4825,0.37240553,1,1
4826,0.19065228,1,1
4827,-0.06829038,1,2
4828,0.28997815,1,1
4829,-0.078532964,1,3
4830,-0.1,0,1
4831,-0.1,0,1
4832,0.1863398,1,1
4833,-0.1,0,1
4834,0.18881428,1,1
4835,-0.1,0,1
4836,0.29075447,1,1
4837,0.22983783,1,1
4838,0.2338057,1,1
4839,-0.1,0,1
4840,0.14506483,1,1
4841,-0.1884318,0,3
4842,-0.1,0,1
4843,-0.1,0,1
4844,-0.12072503,1,3
4845,0.20653117,1,1
4846,0.18973526,1,1
4847,0.10020691,1,1
4848,0.21923862,1,1
4849,-0.1,0,1
4850,0.3021945,1,1
4851,0.22901724,1,1
4852,0.241861,1,1
4853,-0.1,0,1
4854,0.20597957,1,1
4855,-0.1,0,1
4856,-0.1,0,1
4857,-0.1,0,1
4858,0.20215449,1,1
4859,-0.1,0,1
4860,-0.105956994,0,2
4861,-0.1,0,1
4862,0.1952129,1,1
4863,-0.1,0,1
4864,0.22571383,1,1
4865,-0.1,0,1
4866,0.06284208,1,1
4867,-0.1,0,1
4868,-0.1,0,1
4869,0.2890471,1,1
4870,0.27502823,1,1
4871,-0.1,0,1
4872,0.2628065,1,1
4873,0.17799231,1,1
4874,0.23209871,1,1
4875,-0.1,0,1
4876,0.2304687,1,1
4877,0.08818723,1,1
4878,-0.1,0,1
4879,0.21157207,1,1
4880,0.25432453,1,1
4881,0.22666375,1,1
4882,-0.08775455,1,4
4883,-0.1,0,1
4884,-0.1,0,1
4885,0.23299165,1,1
4886,-0.1,0,1
4887,-0.1,0,1
4888,-0.1,0,1
4889,-0.17618015,1,5
4890,0.254229,1,1
4891,-0.1,0,1
4892,-0.1,0,1
4893,0.22729345,1,1
4894,0.24054869,1,1
4895,-0.1,0,1
4896,-0.1,0,1
4897,-0.1,0,1
4898,0.17798714,1,1
4899,-0.24617675,0,4
4900,-0.1,0,1
4901,-0.1,0,1
4902,0.07842226,1,1
4903,0.25716546,1,1
4904,-0.007741645,1,3
4905,-0.120773576,1,5
4906,0.2631185,1,1
4907,-0.1,0,1
4908,0.19071731,1,1
4909,0.21265374,1,1
4910,0.21969897,1,1
4911,0.26383036,1,1
4912,-0.1,0,1
4913,-0.1,0,1
4914,0.25658545,1,1
4915,0.19253567,1,1
4916,-0.1,0,1
4917,-0.1,0,1
4918,0.06357703,1,4
4919,0.32532507,1,1
4920,0.2149338,1,1
4921,-0.1,0,1
4922,0.28308973,1,1
4923,-0.1,0,1
4924,0.018541902,1,2
4925,0.21192293,1,1
4926,-0.1,0,1
4927,-0.1,0,1
4928,0.23153417,1,1
4929,0.28116557,1,1
4930,-0.1,0,1
4931,-0.1,0,1
4932,0.24084556,1,1
4933,-0.1,0,1
4934,-0.1,0,1
4935,-0.1,0,1
4936,-0.1,0,1
4937,-0.1,0,1
4938,-0.1,0,1
4939,-0.1,0,1
4940,-0.1,0,1
4941,-0.1,0,1
4942,0.17360257,1,1
4943,-0.1,0,1
4944,0.2832165,1,1
4945,0.20671858,1,1
4946,0.25973573,1,1
4947,-0.1,0,1
4948,0.26157737,1,1
4949,0.29171798,1,1
4950,0.20591697,1,1
4951,0.14652552,1,1
4952,0.24479254,1,1
4953,-0.1,0,1
4954,0.3053153,1,1
4955,-0.1,0,1
4956,-0.1,0,1
4957,-0.15538546,1,7
4958,-0.13537656,1,3
4959,-0.1,0,1
4960,-0.1,0,1
4961,0.19848818,1,1
4962,-0.1,0,1
4963,-0.1,0,1
4964,-0.1,0,1
4965,-0.1,0,1
4966,-0.08461526,1,2
4967,0.3794225,1,1
4968,0.20361252,1,1
4969,0.23688571,1,1
4970,0.20999764,1,1
4971,-0.1,0,1
4972,-0.1,0,1
4973,-0.1,0,1
4974,0.23780608,1,1
4975,0.1889585,1,1
4976,-0.1,0,1
4977,0.20830257,1,1
4978,0.1916105,1,1
4979,-0.1,0,1
4980,-0.1,0,1
4981,-0.1,0,1
4982,0.19956121,1,1
4983,0.15726031,1,1
4984,-0.1,0,1
4985,-0.1,0,1
4986,0.2816306,1,1
4987,-0.1,0,1
4988,0.058802545,1,1
4989,-0.0048881546,1,2
4990,-0.1,0,1
4991,0.17143644,1,1
4992,-0.1,0,1
4993,-0.08240029,1,3
4994,-0.1,0,1
4995,0.18803053,1,1
4996,-0.12177025,1,4
4997,0.09754227,1,1
4998,-0.1,0,1
4999,0.19280577,1,1
5000,-0.1,0,1
5001,-0.1,0,1
5002,0.24365976,1,1
5003,-0.1,0,1
5004,0.16320345,1,1
5005,0.2542881,1,1
5006,-0.1,0,1
5007,0.17630707,1,1
5008,0.31479314,1,1
5009,-0.1,0,1
5010,0.2511468,1,1
5011,-0.1,0,1
5012,0.03503874,1,1
5013,-0.1,0,1
5014,0.22166798,1,1
5015,-0.1,0,1
5016,0.20245446,1,1
5017,0.22227576,1,1
5018,0.2656738,1,1
5019,-0.1,0,1
5020,0.2533097,1,1
5021,-0.1,0,1
5022,0.21745874,1,1
5023,0.18500927,1,1
5024,0.28951,1,1
5025,-0.1,0,1
5026,-0.1,0,1
5027,0.31544083,1,1
5028,0.26158634,1,1
5029,-0.1,0,1
5030,-0.1,0,1
5031,-0.1,0,1
5032,0.16791533,1,1
5033,-0.1,0,1
5034,-0.1,0,1
5035,0.24347194,1,1
5036,-0.1,0,1
5037,-0.1,0,1
5038,-0.1,0,1
5039,-0.1,0,1
5040,0.20195669,1,1
5041,-0.1,0,1
5042,0.23798187,1,1
5043,0.2107547,1,1
5044,-0.089588836,1,3
5045,-0.1,0,1
5046,0.17040777,1,1
5047,0.2608582,1,1
5048,-0.1,0,1
5049,-0.1,0,1
5050,-0.1,0,1
5051,-0.1,0,1
5052,0.19580312,1,1
5053,0.29428005,1,1
5054,0.15500082,1,1
5055,-0.1,0,1
5056,-0.1,0,1
5057,0.32440463,1,1
5058,0.22042833,1,1
5059,0.22598708,1,1
5060,0.17882368,1,1
5061,-0.1,0,1
5062,0.08492602,1,1
5063,-0.10285761,0,2
5064,0.29177997,1,1
5065,0.2967374,1,1
5066,-0.1,0,1
5067,-0.1,0,1
5068,-0.1,0,1
5069,0.29135704,1,1
5070,-0.1,0,1
5071,-0.1,0,1
5072,-0.09820715,1,2
5073,-0.1,0,1
5074,0.19364604,1,1
5075,0.17445222,1,1
5076,-0.1,0,1
5077,0.30667284,1,1
5078,-0.13465379,0,2
5079,-0.1,0,1
5080,0.3013572,1,1
5081,-0.02830363,1,2
5082,-0.1,0,1
5083,-0.1,0,1
5084,-0.09863103,1,2
5085,-0.1,0,1
5086,-0.1,0,1
5087,-0.1,0,1
5088,-0.13116755,1,3
5089,-0.1,0,1
5090,-0.08938062,1,4
5091,-0.42780787,1,10
5092,0.21040905,1,1
5093,0.11655644,1,1
5094,0.18030794,1,1
5095,-0.1,0,1
5096,0.21113679,1,1
5097,-0.22495164,1,3
5098,-0.1,0,1
5099,0.20578961,1,1
5100,-0.1,0,1
5101,-0.13458921,1,3
5102,0.23591392,1,1
5103,-0.1,0,1
5104,-0.1,0,1
5105,0.30405408,1,1
5106,-0.1,0,1
5107,0.259464,1,1
5108,-0.1,0,1
5109,0.29707834,1,1
5110,-0.1,0,1
5111,-0.1,0,1
5112,-0.1,0,1
5113,0.11733466,1,1
5114,0.21692887,1,1
5115,-0.1,0,1
5116,-0.16237956,0,2
5117,-0.1,0,1
5118,0.15581578,1,1
5119,-0.1,0,1
5120,-0.1,0,1
5121,-0.30130288,0,3
5122,-0.1,0,1
5123,-0.1,0,1
5124,0.24012543,1,1
5125,0.20607208,1,1
5126,0.1884124,1,1
5127,-0.1,0,1
5128,-0.1,0,1
5129,0.09165922,1,1
5130,0.089893684,1,1
5131,0.17716783,1,1
5132,0.18701257,1,1
5133,0.08287092,1,1
5134,-0.1,0,1
5135,0.26594287,1,1
5136,0.11258151,1,1
5137,-0.1,0,1
5138,0.13597111,1,1
5139,-0.1,0,1
5140,0.26343405,1,1
5141,-0.1,0,1
5142,-0.28505602,1,5
5143,-0.1,0,1
5144,0.18037026,1,1
5145,-0.026631214,1,3
5146,0.21356659,1,1
5147,-0.1,0,1
5148,-0.049682576,1,2
5149,-0.0970103,1,3
5150,0.26086143,1,1
5151,0.28659385,1,1
5152,-0.1,0,1
5153,-0.11479668,1,5
5154,-0.1,0,1
5155,0.25384963,1,1
5156,0.30748394,1,1
5157,0.19000109,1,1
5158,0.25112864,1,1
5159,0.18064293,1,1
5160,-0.1,0,1
5161,0.21815749,1,1
5162,-0.1,0,1
5163,-0.1,0,1
5164,0.22880524,1,1
5165,-0.1,0,1
5166,-0.1,0,1
5167,0.20619725,1,1
5168,0.26020992,1,1
5169,0.14314424,1,1
5170,0.06335338,1,1
5171,-0.1,0,1
5172,-0.1,0,1
5173,-0.1,0,1
5174,-0.1,0,1
5175,-0.1,0,1
5176,0.3076162,1,1
5177,-0.14436527,0,2
5178,-0.1,0,1
5179,-0.1,0,1
5180,-0.20539899,1,4
5181,-0.08126877,1,3
5182,-0.1,0,1
5183,0.23534289,1,1
5184,0.22049971,1,1
5185,-0.1,0,1
5186,0.20725341,1,1
5187,0.22749159,1,1
5188,0.26602915,1,1
5189,-0.1702472,1,4
5190,-0.1,0,1
5191,0.25867906,1,1
5192,0.38016248,1,1
5193,0.18670014,1,1
5194,0.2743513,1,1
5195,0.23182239,1,1
5196,0.06567444,1,1
5197,-0.1,0,1
5198,0.3518621,1,1
5199,0.2327516,1,1
5200,-0.1,0,1
5201,-0.1,0,1
5202,-0.10779603,0,2
5203,0.247134,1,1
5204,-0.1,0,1
5205,-0.12850212,0,3
5206,0.16102992,1,1
5207,-0.1,0,1
5208,-0.1,0,1
5209,-0.118962355,1,6
5210,-0.1,0,1
5211,0.22995643,1,1
5212,0.23214506,1,1
5213,0.29464307,1,1
5214,-0.19076523,0,3
5215,0.28503925,1,1
5216,-0.1,0,1
5217,-0.1,0,1
5218,-0.1,0,1
5219,0.11409261,1,1
5220,0.3120874,1,1
5221,-0.1,0,1
5222,0.18668865,1,1
5223,-0.1,0,1
5224,-0.15275605,0,2
5225,-0.15831487,0,2
5226,0.0019797161,1,2
5227,0.24370341,1,1
5228,0.29023942,1,1
5229,-0.1,0,1
5230,0.25268888,1,1
5231,-0.1,0,1
5232,-0.1,0,1
5233,-0.1,0,1
5234,-0.1,0,1
5235,-0.1,0,1
5236,-0.1,0,1
5237,-0.1,0,1
5238,0.10484179,1,1
5239,0.17961894,1,1
5240,0.2548379,1,1
5241,0.21308191,1,1
5242,-0.1,0,1
5243,0.29983616,1,1
5244,-0.1,0,1
5245,-0.08278287,1,2
5246,-0.1,0,1
5247,-0.1,0,1
5248,-0.14733474,0,2
5249,0.23600188,1,1
5250,-0.096562326,1,6
5251,-0.1,0,1
5252,0.23949169,1,1
5253,-0.1,0,1
5254,0.25718373,1,1
5255,0.23034823,1,1
5256,-0.1,0,1
5257,-0.21511674,1,4
5258,-0.1,0,1
5259,0.2913489,1,1
5260,0.17206588,1,1
5261,0.15133335,1,1
5262,-0.1,0,1
5263,0.22818553,1,1
5264,-0.13703632,1,4
5265,-0.1724261,0,2
5266,0.21353722,1,1
5267,0.20553829,1,1
5268,-0.1,0,1
5269,0.23186958,1,1
5270,-0.14315556,0,3
5271,0.23147966,1,1
5272,0.26231298,1,1
5273,-0.053395033,1,2
5274,0.19552825,1,1
5275,-0.1,0,1
5276,0.18295725,1,1
5277,0.28175572,1,1
5278,0.14177297,1,1
5279,-0.1,0,1
5280,-0.1,0,1
5281,0.23744398,1,1
5282,-0.1,0,1
5283,0.18055499,1,1
5284,-0.1,0,1
5285,0.24146263,1,1
5286,0.21775939,1,1
5287,0.19468263,1,1
5288,-0.1,0,1
5289,-0.1,0,1
5290,-0.1,0,1
5291,0.1931275,1,1
5292,-0.1,0,1
5293,-0.1,0,1
5294,-0.17050892,0,2
5295,-0.1,0,1
5296,-0.1,0,1
5297,0.25651178,1,1
5298,-0.1,0,1
5299,0.26443484,1,1
5300,0.2428467,1,1
5301,0.22595626,1,1
5302,0.14186576,1,1
5303,-0.1,0,1
5304,-0.1,0,1
5305,-0.14822699,0,2
5306,0.25697243,1,1
5307,-0.040298685,1,2
5308,-0.1,0,1
5309,-0.1,0,1
5310,0.18591215,1,1
5311,-0.1,0,1
5312,-0.1,0,1
5313,-0.1,0,1
5314,-0.1,0,1
5315,0.21194702,1,1
5316,-0.1,0,1
5317,0.25926876,1,1
5318,-0.1,0,1
5319,0.22887574,1,1
5320,0.20581527,1,1
5321,-0.1,0,1
5322,-0.1,0,1
5323,0.22452931,1,1
5324,0.209431,1,1
5325,-0.16006291,0,3
5326,0.24519415,1,1
5327,-0.1,0,1
5328,0.2078228,1,1
5329,0.34826595,1,1
5330,-0.097790234,1,2
5331,-0.1,0,1
5332,-0.09007344,1,4
5333,-0.1,0,1
5334,-0.1,0,1
5335,0.29124725,1,1
5336,0.14559437,1,1
5337,0.33302787,1,1
5338,-0.1,0,1
5339,0.2099857,1,1
5340,-0.1,0,1
5341,-0.1,0,1
5342,-0.1,0,1
5343,-0.1,0,1
5344,-0.1,0,1
5345,-0.13788712,0,2
5346,-0.1,0,1
5347,-0.08574599,1,3
5348,0.074999824,1,1
5349,-0.1,0,1
5350,0.27028522,1,1
5351,0.3524996,1,1
5352,0.2911022,1,1
5353,-0.1,0,1
5354,-0.07278573,1,3
5355,0.2316531,1,1
5356,0.2918816,1,1
5357,-0.1,0,1
5358,-0.1,0,1
5359,0.17938797,1,1
5360,0.19662562,1,1
5361,0.23454055,1,1
5362,-0.1,0,1
5363,0.2511546,1,1
5364,0.20072807,1,1
5365,0.18094397,1,1
5366,0.15226495,1,1
5367,-0.1,0,1
5368,-0.1,0,1
5369,0.30268106,1,1
5370,0.2903038,1,1
5371,0.23901296,1,1
5372,0.11235895,1,1
5373,-0.1,0,1
5374,0.2576293,1,1
5375,0.14644624,1,1
5376,-0.12790048,0,2
5377,-0.11360287,0,2
5378,-0.1,0,1
5379,-0.1,0,1
5380,0.22217424,1,1
5381,-0.4006481,1,6
5382,-0.1,0,1
5383,-0.1,0,1
5384,-0.1,0,1
5385,-0.1,0,1
5386,0.2778722,1,1
5387,0.3248056,1,1
5388,0.17890714,1,1
5389,0.22892632,1,1
5390,0.22834782,1,1
5391,-0.1,0,1
5392,-0.1,0,1
5393,0.25626007,1,1
5394,0.23500577,1,1
5395,0.15099594,1,1
5396,-0.1,0,1
5397,-0.1,0,1
5398,0.1316286,1,1
5399,0.16603336,1,1
5400,-0.14043728,0,2
5401,-0.1,0,1
5402,0.2579222,1,1
5403,0.32283613,1,1
5404,0.13599207,1,1
5405,0.32019517,1,1
5406,0.27012545,1,1
5407,-0.10589005,0,2
5408,-0.1,0,1
5409,-0.1,0,1
5410,0.20966852,1,1
5411,-0.5666608,1,11
5412,0.27721286,1,1
5413,0.29050767,1,1
5414,0.33032817,1,1
5415,-0.1,0,1
5416,0.21006481,1,1
5417,0.23388875,1,1
5418,-0.1,0,1
5419,0.3488373,1,1
5420,0.11081358,1,1
5421,0.2641747,1,1
5422,0.2563101,1,1
5423,-0.061162077,1,5
5424,-0.1,0,1
5425,0.17061764,1,1
5426,0.20901433,1,1
5427,-0.1,0,1
5428,0.2508215,1,1
5429,-0.1,0,1
5430,0.2828006,1,1
5431,0.18184598,1,1
5432,-0.1,0,1
5433,-0.1,0,1
5434,-0.1,0,1
5435,-0.1,0,1
5436,-0.23506585,1,6
5437,0.2245413,1,1
5438,0.3082776,1,1
5439,-0.17953221,1,5
5440,-0.1,0,1
5441,-0.1,0,1
5442,-0.1,0,1
5443,0.22496001,1,1
5444,-0.1,0,1
5445,-0.1,0,1
5446,-0.1,0,1
5447,-0.042434257,1,3
5448,-0.11963597,0,2
5449,-0.1,0,1
5450,0.15620184,1,1
5451,0.24885118,1,1
5452,0.14545698,1,1
5453,0.19315952,1,1
5454,0.16067377,1,1
5455,0.12854262,1,1
5456,0.2340843,1,1
5457,0.32317597,1,1
5458,0.31144768,1,1
5459,0.13456157,1,1
5460,-0.1,0,1
5461,0.24971186,1,1
5462,-0.06459356,1,2
5463,-0.1,0,1
5464,-0.1,0,1
5465,0.2802597,1,1
5466,0.20121354,1,1
5467,-0.1,0,1
5468,-0.1,0,1
5469,0.13753149,1,1
5470,0.20943804,1,1
5471,0.2678171,1,1
5472,0.24940379,1,1
5473,0.18606278,1,1
5474,-0.17864808,0,3
5475,-0.1,0,1
5476,0.2212511,1,1
5477,0.23008974,1,1
5478,-0.11345594,0,2
5479,-0.15012783,0,2
5480,0.25555375,1,1
5481,-0.1,0,1
5482,0.25473684,1,1
5483,0.15843455,1,1
5484,-0.1,0,1
5485,0.20562449,1,1
5486,0.21040791,1,1
5487,-0.1,0,1
5488,0.30046198,1,1
5489,0.20931756,1,1
5490,-0.1,0,1
5491,0.24276194,1,1
5492,0.14045106,1,1
5493,-0.1,0,1
5494,0.20868254,1,1
5495,0.26078358,1,1
5496,0.1355598,1,1
5497,0.2114768,1,1
5498,0.32412678,1,1
5499,0.15590914,1,1
5500,0.27549964,1,1
5501,-0.083343774,1,4
5502,0.3354291,1,1
5503,0.34793946,1,1
5504,0.306972,1,1
5505,0.25048387,1,1
5506,0.21937715,1,1
5507,0.22185004,1,1
5508,-0.1,0,1
5509,0.31370994,1,1
5510,-0.1,0,1
5511,-0.1,0,1
5512,0.25537887,1,1
5513,0.14687271,1,1
5514,-0.1,0,1
5515,-0.1,0,1
5516,-0.1,0,1
5517,-0.1,0,1
5518,-0.052978136,1,2
5519,0.27158594,1,1
5520,-0.1,0,1
5521,-0.5133069,1,10
5522,0.12977852,1,1
5523,0.14896415,1,1
5524,0.27710655,1,1
5525,-0.21518523,0,4
5526,-0.1,0,1
5527,-0.17081344,1,3
5528,-0.1,0,1
5529,0.30709124,1,1
5530,-0.1,0,1
5531,-0.1,0,1
5532,0.2167563,1,1
5533,-0.1,0,1
5534,-0.1,0,1
5535,-0.1,0,1
5536,-0.1,0,1
5537,-0.1,0,1
5538,-0.1,0,1
5539,-0.29088756,0,6
5540,0.21073501,1,1
5541,-0.1,0,1
5542,-0.1,0,1
5543,0.21186522,1,1
5544,0.24351142,1,1
5545,-0.1,0,1
5546,0.1902374,1,1
5547,-0.18600923,1,5
5548,0.33048576,1,1
5549,0.19136967,1,1
5550,-0.1,0,1
5551,-0.9042661,1,12
5552,0.26540655,1,1
5553,0.20858458,1,1
5554,-0.1,0,1
5555,-0.1,0,1
5556,-0.122805536,0,2
5557,0.22262745,1,1
5558,0.23595351,1,1
5559,0.05711457,1,1
5560,0.26717654,1,1
5561,0.28233272,1,1
5562,-0.1,0,1
5563,0.3280605,1,1
5564,-0.09028238,1,2
5565,0.27416596,1,1
5566,0.17866918,1,1
5567,0.2294302,1,1
5568,0.2513218,1,1
5569,0.26474452,1,1
5570,-0.1,0,1
5571,-0.1,0,1
