episode,reward,success,length
5263,-0.1,0,1
5264,-0.1,0,1
5265,-0.1,0,1
5266,-0.023859553,1,2
5267,0.48675948,1,1
5268,-0.1,0,1
5269,0.42507896,1,1
5270,-0.1,0,1
5271,-0.1,0,1
5272,0.48633593,1,1
5273,0.45453498,1,1
5274,-0.1,0,1
5275,0.42035034,1,1
5276,0.51422113,1,1
5277,-0.1,0,1
5278,0.32367882,1,1
5279,-0.10089025,1,3
5280,-0.124720186,0,3
5281,0.6111452,1,1
5282,-0.1,0,1
5283,-0.1,0,1
5284,-0.1,0,1
5285,-0.0058530793,1,2
5286,-0.1,0,1
5287,-0.13392773,0,4
5288,-0.1,0,1
5289,0.425313,1,1
5290,0.5206413,1,1
5291,-0.11597469,0,2
5292,-0.075443946,1,4
5293,-0.09020246,1,3
5294,-0.1,0,1
5295,-0.32254112,0,4
5296,-0.11306818,0,2
5297,-0.1,0,1
5298,-0.1,0,1
5299,0.4583687,1,1
5300,-0.1,0,1
5301,-0.1,0,1
5302,-0.1,0,1
5303,0.5682614,1,1
5304,0.5388581,1,1
5305,-0.1,0,1
5306,0.45260635,1,1
5307,0.49213275,1,1
5308,-0.1,0,1
5309,0.49215496,1,1
5310,-0.31252056,0,3
5311,0.6409594,1,1
5312,-0.1,0,1
5313,-0.1,0,1
5314,0.4227925,1,2
5315,-0.1,0,1
5316,-0.1,0,1
5317,0.5690491,1,1
5318,-0.024829179,1,2
5319,-0.1,0,1
5320,0.51101017,1,1
5321,-0.1,0,1
5322,-0.15606686,0,2
5323,0.45823973,1,1
5324,-0.1,0,1
5325,-0.1,0,1
5326,-0.1,0,1
5327,-0.16118437,0,3
5328,-0.1,0,1
5329,-0.1,0,1
5330,-0.1,0,1
5331,0.54435575,1,1
5332,0.62101096,1,2
5333,0.45087782,1,1
5334,0.57877964,1,1
5335,-0.1,0,1
5336,-0.23659548,1,6
5337,-0.1,0,1
5338,-0.1,0,1
5339,0.29294616,1,3
5340,0.55046594,1,2
5341,-0.1,0,1
5342,0.029035546,1,2
5343,-0.09458563,1,2
5344,0.008237146,1,2
5345,0.5710815,1,1
5346,-0.1,0,1
5347,-0.1,0,1
5348,-0.1,0,1
5349,-0.1,0,1
5350,-0.1,0,1
5351,-0.1,0,1
5352,0.53117055,1,1
5353,0.33166057,1,1
5354,-0.1,0,1
5355,0.4685158,1,1
5356,0.50958306,1,1
5357,-0.1,0,1
5358,0.54507345,1,1
5359,-0.1,0,1
5360,-0.12862404,0,2
5361,-0.1,0,1
5362,0.39036727,1,1
5363,-0.1,0,1
5364,0.27489355,1,1
5365,0.4462924,1,1
5366,-0.103293985,0,2
5367,0.5353569,1,1
5368,0.4700096,1,1
5369,0.5142388,1,1
5370,-0.1,0,1
5371,-0.050593372,1,3
5372,0.39085975,1,1
5373,0.45393622,1,1
5374,-0.16659212,0,4
5375,0.52149963,1,1
5376,0.34004197,1,1
5377,0.4188182,1,1
5378,-0.1,0,1
5379,-0.1,0,1
5380,0.44508326,1,1
5381,0.49184832,1,1
5382,-0.1,0,1
5383,-0.1524376,0,2
5384,0.47113183,1,1
5385,0.61053693,1,1
5386,-0.1,0,1
5387,0.4322623,1,1
5388,0.3489025,1,1
5389,0.50017047,1,1
5390,-0.1,0,1
5391,0.51268464,1,1
5392,-0.0077839196,1,2
5393,-0.1,0,1
5394,0.52398217,1,1
5395,-0.1,0,1
5396,-0.1,0,1
5397,0.53047127,1,1
5398,0.49429104,1,1
5399,0.49716225,1,1
5400,0.5354664,1,1
5401,0.5337693,1,1
5402,-0.1,0,1
5403,0.26768118,1,1
5404,-0.1,0,1
5405,-0.1,0,1
5406,-0.1,0,1
5407,-0.1,0,1
5408,0.5184223,1,1
5409,0.4092428,1,2
5410,0.60468215,1,1
5411,-0.66969633,1,11
5412,0.31357172,1,1
5413,-0.1,0,1
5414,-0.1,0,1
5415,-0.1,0,1
5416,0.011132084,1,2
5417,-0.44150427,0,7
5418,-0.0881804,1,3
5419,-0.1,0,1
5420,0.5825389,1,1
5421,-0.1,0,1
5422,0.4210302,1,1
5423,0.3355707,1,1
5424,-0.1,0,1
5425,-0.1,0,1
5426,-0.04101438,1,2
5427,0.50594026,1,1
5428,0.4718174,1,1
5429,-0.1,0,1
5430,-0.1,0,1
5431,0.23947176,1,2
5432,0.5345147,1,1
5433,-0.1,0,1
5434,0.41185728,1,1
5435,0.243761,1,1
5436,-0.20094779,1,4
5437,0.25747797,1,1
5438,-0.1,0,1
5439,-0.1,0,1
5440,-0.9249838,1,16
5441,0.531519,1,1
5442,-0.1,0,1
5443,-0.1,0,1
5444,0.48554677,1,1
5445,0.3695019,1,2
5446,0.46629763,1,1
5447,0.3784957,1,1
5448,-0.1,0,1
5449,-0.1,0,1
5450,-0.1,0,1
5451,0.5272874,1,1
5452,0.38752046,1,1
5453,-0.1,0,1
5454,-0.1,0,1
5455,-0.1,0,1
5456,0.52489096,1,1
5457,-0.1,0,1
5458,0.55387324,1,1
5459,-0.1,0,1
5460,0.2882079,1,3
5461,-0.1,0,1
5462,0.5226622,1,1
5463,-0.1,0,1
5464,-0.1,0,1
5465,0.07258382,1,2
5466,0.5156207,1,1
5467,0.43369457,1,1
5468,0.45605132,1,2
5469,0.53286207,1,1
5470,-0.1,0,1
5471,-0.1,0,1
5472,0.461146,1,1
5473,-0.1,0,1
5474,-0.04825835,1,2
5475,0.4389159,1,1
5476,0.5266379,1,1
5477,-0.1,0,1
5478,-0.09941918,1,2
5479,-0.1,0,1
5480,0.4537516,1,1
5481,0.46223396,1,1
5482,-0.10477244,0,2
5483,-0.1,0,1
5484,-0.1,0,1
5485,-0.16787687,0,3
5486,0.5486845,1,1
5487,0.5360718,1,1
5488,0.5130407,1,4
5489,0.44618362,1,1
5490,0.5838193,1,1
5491,-0.1,0,1
5492,-0.1,0,1
5493,-0.1,0,1
5494,0.42803335,1,1
5495,0.2455559,1,1
5496,0.39026013,1,1
5497,-0.15583232,0,3
5498,-0.1,0,1
5499,-0.1,0,1
5500,0.4782358,1,1
5501,0.36483353,1,2
5502,0.40291506,1,2
5503,0.41739815,1,1
5504,0.50864595,1,1
5505,-0.1,0,1
5506,-0.041660283,1,2
5507,0.53791034,1,1
5508,-0.1,0,1
5509,0.5111149,1,1
5510,0.48315957,1,1
5511,-0.1,0,1
5512,0.43906584,1,1
5513,0.46631044,1,1
5514,-0.1,0,1
5515,-0.1,0,1
5516,-0.1,0,1
5517,-0.1,0,1
5518,0.61165464,1,1
5519,-0.1,0,1
5520,0.46871156,1,1
5521,-0.1,0,1
5522,-0.1,0,1
5523,0.49509698,1,1
5524,-0.1,0,1
5525,0.37907815,1,1
5526,-0.112477645,0,2
5527,-0.1320863,0,2
5528,-0.1,0,1
5529,-0.1,0,1
5530,-0.1,0,1
5531,-0.1,0,1
5532,-0.1,0,1
5533,-0.1,0,1
5534,-0.11166219,0,2
5535,-0.1,0,1
5536,-0.098018415,1,2
5537,-0.09743755,1,2
5538,-0.22528061,0,2
5539,0.4518168,1,1
5540,0.46874458,1,2
5541,-0.1,0,1
5542,-0.16468257,0,3
5543,-0.1,0,1
5544,-0.1,0,1
5545,-0.1,0,1
5546,-0.1,0,1
5547,0.48002526,1,1
5548,-0.1534658,1,3
5549,-0.1,0,1
5550,-0.1,0,1
5551,-0.14820006,0,2
5552,0.60335016,1,1
5553,0.54048616,1,1
5554,0.5116681,1,1
5555,-0.1,0,1
5556,0.5098631,1,1
5557,0.579908,1,1
5558,-0.1,0,1
5559,-0.13101205,0,2
5560,0.55147785,1,1
5561,-0.059589814,1,2
5562,-0.1,0,1
5563,-0.1,0,1
5564,0.5708838,1,1
5565,0.35702294,1,3
5566,0.37221646,1,1
5567,-0.1,0,1
5568,-0.0833175,1,2
5569,-0.101444826,0,2
5570,0.26961592,1,1
5571,-0.056130305,1,2
5572,0.5191355,1,1
5573,-0.151029,1,4
5574,0.26608005,1,1
5575,-0.1,0,1
5576,0.48123452,1,1
5577,0.36186355,1,1
5578,-0.81054395,0,13
5579,-0.039190035,1,2
5580,0.40069515,1,1
5581,-0.1,0,1
5582,-0.1,0,1
5583,-0.11429854,0,2
5584,0.6518954,1,1
5585,0.5390105,1,2
5586,-0.1,0,1
5587,-0.065592974,1,2
5588,-0.1,0,1
5589,-0.1,0,1
5590,0.47694415,1,1
5591,-0.1,0,1
5592,-0.3598954,0,4
5593,0.19262043,1,2
5594,-0.1,0,1
5595,0.45707032,1,1
5596,0.4586639,1,1
5597,-0.1,0,1
5598,-0.009004243,1,2
5599,-0.2519757,1,6
5600,-0.063929126,1,4
5601,0.5109624,1,1
5602,-0.1,0,1
5603,0.27159035,1,1
5604,-0.1,0,1
5605,-0.1,0,1
5606,-0.1,0,1
5607,-0.1,0,1
5608,0.45444706,1,1
5609,-0.1,0,1
5610,0.48541543,1,1
5611,0.36997527,1,1
5612,0.52333784,1,2
5613,0.39153698,1,1
5614,-0.1,0,1
5615,0.27142414,1,1
5616,-0.1,0,1
5617,-0.1,0,1
5618,0.49844763,1,1
5619,-0.1,0,1
5620,0.40250617,1,1
5621,-0.1,0,1
5622,-0.12149498,0,2
5623,0.48068446,1,1
5624,0.5194096,1,1
5625,-0.1,0,1
5626,-0.1,0,1
5627,0.25957847,1,1
5628,0.50352967,1,1
5629,-0.1,0,1
5630,0.5315126,1,1
5631,0.4554501,1,1
5632,-0.1,0,1
5633,-0.22705379,1,7
5634,0.45850584,1,1
5635,0.47875613,1,1
5636,0.43622932,1,1
5637,0.44560868,1,1
5638,-0.11455803,0,2
5639,-0.1,0,1
5640,0.47247443,1,2
5641,-0.1,0,1
5642,0.45684916,1,1
5643,-0.1,0,1
5644,-0.1,0,1
5645,0.4821444,1,1
5646,0.5271045,1,1
5647,-0.1,0,1
5648,0.2506949,1,1
5649,0.5082849,1,1
5650,0.34380186,1,1
5651,-0.1,0,1
5652,-0.1,0,1
5653,-0.2255052,0,3
5654,-0.1,0,1
5655,-0.1,0,1
5656,0.38393682,1,1
5657,-0.1,0,1
5658,0.43796602,1,1
5659,-0.1,0,1
5660,-0.1,0,1
5661,0.44095585,1,1
5662,0.5132698,1,1
5663,-0.09153706,1,2
5664,-0.1,0,1
5665,-0.1,0,1
5666,-0.1,0,1
5667,0.5288522,1,2
5668,-0.1,0,1
5669,-0.1,0,1
5670,-0.1,0,1
5671,-0.1,0,1
5672,0.5293682,1,1
5673,-0.1,0,1
5674,0.47164646,1,1
5675,0.4631563,1,1
5676,-0.1,0,1
5677,0.50532436,1,1
5678,0.52550495,1,1
5679,0.511756,1,2
5680,0.4172849,1,1
5681,0.43213513,1,1
5682,0.5668896,1,1
5683,0.4535774,1,1
5684,-0.4391801,1,8
5685,-0.145464,1,3
5686,-0.1,0,1
5687,-0.1,0,1
5688,-0.1,0,1
5689,-0.1,0,1
5690,0.5231532,1,1
5691,-0.1,0,1
5692,-0.14191985,0,2
5693,0.4999315,1,1
5694,-0.1,0,1
5695,-0.032651506,1,2
5696,-0.1,0,1
5697,0.6072179,1,1
5698,-0.1,0,1
5699,-0.1,0,1
5700,-0.1,0,1
5701,-0.1,0,1
5702,-0.1,0,1
5703,0.5624282,1,1
5704,0.50289327,1,1
5705,0.46684712,1,1
5706,0.41814265,1,1
5707,-0.1,0,1
5708,-0.118292585,1,3
5709,0.46944448,1,1
5710,-0.19042906,1,5
5711,-0.1,0,1
5712,0.47062978,1,1
5713,0.6075049,1,1
5714,0.5320272,1,1
5715,-0.056485336,1,2
5716,-0.095628306,1,3
5717,0.4634611,1,1
5718,-0.1,0,1
5719,0.5851318,1,1
5720,-0.1,0,1
5721,-0.1,0,1
5722,-0.1,0,1
5723,-0.1,0,1
5724,0.36338595,1,1
5725,-0.14041615,0,2
5726,-0.1,0,1
5727,-0.1,0,1
5728,-0.1,0,1
5729,-0.1,0,1
5730,-0.1,0,1
5731,-0.1,0,1
5732,-0.1,0,1
5733,-0.1,0,1
5734,0.5317697,1,1
5735,-0.1,0,1
5736,0.29296565,1,1
5737,0.54269713,1,2
5738,-0.1,0,1
5739,-0.1,0,1
5740,0.46740565,1,2
5741,0.45613435,1,1
5742,-0.1,0,1
5743,-0.1,0,1
5744,-0.1,0,1
5745,0.59926456,1,1
5746,-0.1,0,1
5747,0.49727392,1,1
5748,0.36540756,1,1
5749,-0.1,0,1
5750,0.5340331,1,1
5751,-0.1,0,1
5752,-0.1,0,1
5753,-0.13804427,0,2
5754,-0.1,0,1
5755,0.43553007,1,1
5756,-0.1,0,1
5757,-0.1,0,1
5758,0.48565006,1,1
5759,-0.1,0,1
5760,-0.1,0,1
5761,0.51357144,1,2
5762,-0.1,0,1
5763,0.43700325,1,1
5764,-0.1,0,1
5765,-0.13891873,0,2
5766,-0.1,0,1
5767,0.49791807,1,1
5768,0.42397317,1,1
5769,0.52049106,1,1
5770,0.56297606,1,1
5771,-0.1194615,1,3
5772,0.5537062,1,1
5773,-0.1,0,1
5774,0.5168494,1,1
5775,0.31988293,1,2
5776,0.4247552,1,1
5777,-0.1,0,1
5778,-0.1,0,1
5779,0.3172375,1,1
5780,-0.1,0,1
5781,-0.1,0,1
5782,-0.1,0,1
5783,-0.054089304,1,2
5784,0.4521705,1,1
5785,-0.1467087,0,2
5786,-0.1,0,1
5787,0.5308643,1,1
5788,-0.1,0,1
5789,-0.117773145,0,2
5790,0.47958267,1,1
5791,-0.1,0,1
5792,-0.1,0,1
5793,-0.1,0,1
5794,-0.1,0,1
5795,0.49459705,1,1
5796,-0.13299052,0,2
5797,0.47011155,1,1
5798,0.27458724,1,1
5799,-0.1,0,1
5800,0.38338956,1,1
5801,0.41929865,1,1
5802,0.47997576,1,1
5803,0.5316405,1,1
5804,0.54641896,1,2
5805,-0.11961884,0,2
5806,0.68416053,1,1
5807,0.46291494,1,1
5808,0.53283066,1,1
5809,0.43752804,1,1
5810,-0.14778833,1,3
5811,-0.1,0,1
5812,-0.13434005,0,3
5813,-0.109763086,0,2
5814,-0.1,0,1
5815,-0.1,0,1
5816,0.2646336,1,1
5817,0.54237443,1,1
5818,-0.29510778,0,4
5819,0.48160276,1,1
5820,0.44714543,1,1
5821,-0.1,0,1
5822,0.49403897,1,1
5823,-0.10284189,1,3
5824,-0.1,0,1
5825,-0.087565415,1,2
5826,0.45500585,1,1
5827,-0.1,0,1
5828,-0.1,0,1
5829,0.5513861,1,1
5830,0.40571502,1,1
5831,-0.1,0,1
5832,-0.1,0,1
5833,0.46965295,1,1
5834,0.4895829,1,1
5835,-0.1,0,1
5836,0.31141606,1,1
5837,0.4656578,1,1
5838,0.48592573,1,1
5839,-0.1,0,1
5840,-0.1,0,1
5841,0.32905844,1,1
5842,0.4297434,1,1
5843,-0.1,0,1
5844,-0.1,0,1
5845,-0.1,0,1
5846,-0.1,0,1
5847,0.47343427,1,1
5848,0.47959065,1,1
5849,0.52228594,1,1
5850,-0.1,0,1
5851,-0.1,0,1
5852,0.5830563,1,1
5853,0.5902142,1,1
5854,-0.1,0,1
5855,0.513228,1,1
5856,-0.1,0,1
5857,-0.1,0,1
5858,-0.2143302,0,3
5859,0.5236573,1,1
5860,-0.1,0,1
5861,-0.21078356,0,2
5862,0.34856412,1,1
5863,0.25179902,1,1
5864,0.5157269,1,1
5865,-0.1,0,1
5866,-0.1,0,1
5867,0.47391582,1,1
5868,-0.1,0,1
5869,0.4024537,1,1
5870,0.42674598,1,2
5871,0.48438495,1,1
5872,0.45044357,1,1
5873,0.4104784,1,3
5874,0.4483542,1,1
5875,-0.11734515,1,3
5876,0.400336,1,1
5877,-0.1,0,1
5878,0.4790091,1,1
5879,-0.1,0,1
5880,-0.1,0,1
5881,0.43623045,1,2
5882,0.51801014,1,1
5883,-0.1,0,1
5884,0.4037364,1,2
5885,-0.1,0,1
5886,-0.1,0,1
5887,-0.04888432,1,2
5888,-0.1,0,1
5889,-0.1,0,1
5890,-0.1,0,1
5891,-0.1,0,1
5892,-0.1,0,1
5893,-0.1,0,1
5894,-0.1,0,1
5895,0.5510643,1,1
5896,-0.1,0,1
5897,-0.1,0,1
5898,0.48629546,1,2
5899,0.43130237,1,1
5900,-0.1,0,1
5901,-0.060387798,1,2
5902,0.4698852,1,1
5903,0.51174706,1,1
5904,0.0907731,1,2
5905,-0.1,0,1
5906,0.48654005,1,1
5907,-0.1,0,1
5908,0.47887996,1,2
5909,0.55848664,1,1
5910,-0.1,0,1
5911,0.33818254,1,1
5912,0.4513332,1,1
5913,-0.1,0,1
5914,-0.1,0,1
5915,0.5943511,1,1
5916,-0.1,0,1
5917,-0.046080753,1,3
5918,-0.1,0,1
5919,0.52645046,1,1
5920,-0.1,0,1
5921,-0.1,0,1
5922,-0.27252877,0,5
5923,0.4450771,1,1
5924,-0.12620565,1,3
5925,-0.1,0,1
5926,-0.1,0,1
5927,-0.18823478,0,2
5928,0.5896094,1,1
5929,0.5744268,1,1
5930,0.36601546,1,1
5931,-0.1,0,1
5932,-0.39081934,1,7
5933,0.53475386,1,1
5934,0.4344326,1,1
5935,0.49725592,1,1
5936,0.41640443,1,1
5937,-0.1,0,1
5938,-0.1,0,1
5939,-0.1,0,1
5940,0.38430455,1,1
5941,0.30744806,1,1
5942,-0.17688698,0,2
5943,-0.060141463,1,2
5944,-0.1,0,1
5945,-0.1,0,1
5946,0.35760567,1,1
5947,-0.1,0,1
5948,0.51653624,1,1
5949,-0.1,0,1
5950,0.41690508,1,1
5951,0.45324996,1,1
5952,-0.1,0,1
5953,-0.1,0,1
5954,0.42346537,1,1
5955,-0.1,0,1
5956,-0.1,0,1
5957,0.5316028,1,1
5958,0.4348086,1,1
5959,-0.13570015,1,3
5960,0.3477528,1,1
5961,-0.1,0,1
5962,0.5399068,1,1
5963,-0.1,0,1
5964,0.4547593,1,1
5965,0.47593233,1,1
5966,0.4643488,1,1
5967,-0.1,0,1
5968,0.49226663,1,1
5969,0.50519925,1,1
5970,0.44880524,1,1
5971,0.0011117756,1,2
5972,0.44259214,1,1
5973,0.47405508,1,1
5974,-0.1,0,1
5975,0.51313406,1,1
5976,0.38728884,1,1
5977,0.39935753,1,1
5978,-0.1,0,1
5979,-0.1,0,1
5980,0.36387843,1,1
5981,0.5068228,1,1
5982,0.5260858,1,1
5983,0.48067844,1,1
5984,-0.1,0,1
5985,-0.1,0,1
5986,0.37373897,1,1
5987,0.33916098,1,1
5988,-0.1,0,1
5989,-0.1,0,1
5990,0.523036,1,1
5991,0.4188504,1,1
5992,-0.1,0,1
5993,-0.1,0,1
5994,0.48715678,1,1
5995,-0.1,0,1
5996,0.48097757,1,1
5997,-0.1,0,1
5998,-0.1,0,1
5999,0.5211001,1,1
6000,-0.1,0,1
6001,0.03638003,1,5
6002,-0.1,0,1
6003,-0.033854596,1,2
6004,-0.1,0,1
6005,0.55895466,1,1
6006,0.50920194,1,1
6007,-0.14153549,0,2
6008,-0.1,0,1
6009,-0.1,0,1
6010,0.44907525,1,1
6011,-0.1,0,1
6012,-0.7113929,1,13
6013,-0.1,0,1
6014,-0.08466262,1,2
6015,-0.1,0,1
6016,-0.1,0,1
6017,0.5453592,1,1
6018,-0.1,0,1
6019,0.21567199,1,2
6020,0.2797882,1,3
6021,-0.1,0,1
6022,-0.1,0,1
6023,0.5642177,1,1
6024,-0.15432549,1,3
6025,0.5047309,1,1
6026,-0.1,0,1
6027,-0.1,0,1
6028,-0.1,0,1
6029,0.74022275,1,3
6030,-0.06758386,1,2
6031,0.51154536,1,1
6032,0.5073793,1,1
6033,0.45957273,1,2
6034,0.52695304,1,1
6035,-0.1,0,1
6036,0.30661702,1,1
6037,-0.1,0,1
6038,0.46324918,1,1
6039,-0.1,0,1
6040,0.5993974,1,1
6041,-0.1,0,1
6042,-0.09564297,1,2
6043,0.46075207,1,1
6044,0.19974107,1,2
6045,0.49987882,1,1
6046,-0.0452419,1,2
6047,0.42402577,1,1
6048,-0.1,0,1
6049,-0.1,0,1
6050,0.2551503,1,1
6051,0.53728426,1,1
6052,0.5441166,1,1
6053,0.4659315,1,1
6054,0.5068165,1,1
6055,0.2648828,1,2
6056,-0.1,0,1
6057,-0.1,0,1
6058,0.5235404,1,1
6059,-0.014385939,1,2
6060,-0.1,0,1
6061,0.606481,1,1
6062,-0.1,0,1
6063,-0.1,0,1
6064,0.48011488,1,1
6065,0.42102978,1,1
6066,0.6126077,1,3
6067,-0.1,0,1
6068,-0.17118442,0,2
6069,-0.1,0,1
6070,-0.1,0,1
6071,-0.1,0,1
6072,-0.1,0,1
6073,0.31281874,1,1
6074,0.3012853,1,1
6075,0.5890324,1,1
6076,-0.1,0,1
6077,-0.1,0,1
6078,-0.1,0,1
6079,-0.1,0,1
6080,-0.1,0,1
6081,0.50978464,1,1
6082,0.41488075,1,1
6083,-0.052810363,1,3
6084,-0.1,0,1
6085,-0.1,0,1
6086,-0.1,0,1
6087,-0.1,0,1
6088,0.45127544,1,2
6089,-0.1,0,1
6090,0.492007,1,1
6091,-0.1,0,1
6092,-0.1,0,1
6093,0.36485362,1,2
6094,0.4813556,1,1
6095,0.29922882,1,1
6096,-0.1,0,1
6097,-0.1,0,1
6098,0.43547946,1,1
6099,-0.1,0,1
6100,0.4070686,1,1
6101,-0.12904097,1,5
6102,-0.08948767,1,2
6103,0.51489615,1,1
6104,0.5487049,1,2
6105,-0.1,0,1
6106,0.39738232,1,1
6107,0.37408465,1,1
6108,-0.1,0,1
6109,-0.1,0,1
6110,-0.17736733,0,2
6111,0.45738205,1,1
6112,0.5642759,1,1
6113,0.59965515,1,1
6114,-0.1,0,1
6115,0.45818207,1,1
6116,0.4848984,1,2
6117,-0.1,0,1
6118,-0.1,0,1
6119,-0.26975963,1,5
6120,-0.1,0,1
6121,-0.1,0,1
6122,0.5105263,1,1
6123,-0.14954089,0,2
6124,-0.1,0,1
6125,0.56976736,1,2
6126,0.4573196,1,1
6127,0.49469617,1,1
6128,0.55573,1,3
6129,-0.1628395,1,7
6130,-0.1,0,1
6131,-0.1,0,1
6132,-0.1,0,1
6133,-0.1,0,1
6134,0.2927925,1,1
6135,-0.1,0,1
6136,-0.1,0,1
6137,-0.1,0,1
6138,-0.1,0,1
6139,-0.1,0,1
6140,0.4144376,1,1
6141,0.49401167,1,1
6142,-0.1,0,1
6143,-0.1,0,1
6144,0.419671,1,1
6145,-0.1,0,1
6146,0.16133496,1,1
6147,-0.1,0,1
6148,0.56885266,1,1
6149,0.6028019,1,1
6150,0.28838158,1,1
6151,0.31934354,1,1
6152,0.49379653,1,1
6153,0.38327587,1,1
6154,0.5287575,1,1
6155,0.5119861,1,1
6156,-0.1,0,1
6157,0.4335444,1,1
6158,0.48646346,1,1
6159,-0.87098676,1,13
6160,0.5891765,1,2
6161,0.53630054,1,1
6162,0.46391034,1,1
6163,0.4281849,1,1
6164,0.43868807,1,1
6165,0.4876477,1,1
6166,-0.1,0,1
6167,-0.047438134,1,2
6168,0.4473108,1,1
6169,-0.15259717,1,3
6170,0.29388946,1,1
6171,0.5063692,1,1
6172,-0.113018356,1,3
6173,0.46915418,1,1
6174,-0.1,0,1
6175,-0.1,0,1
6176,0.49371272,1,1
6177,-0.1,0,1
6178,0.5615116,1,1
6179,-0.14344901,0,3
6180,-0.010145344,1,3
6181,-0.1,0,1
6182,0.5683753,1,1
6183,-0.1,0,1
6184,0.003330797,1,4
6185,0.53866774,1,1
6186,0.57887864,1,1
6187,-0.1,0,1
6188,0.3598168,1,1
6189,0.5532485,1,1
6190,-0.1,0,1
6191,-0.1,0,1
6192,0.48299938,1,1
6193,0.5114512,1,1
6194,-0.1,0,1
6195,0.48481128,1,1
6196,-0.20427266,1,6
6197,0.5589999,1,1
6198,0.5153398,1,1
6199,0.52452016,1,1
6200,0.52715105,1,1
6201,-0.1,0,1
6202,-0.53107715,1,8
6203,0.45164278,1,1
6204,0.4663971,1,2
6205,-0.1,0,1
6206,0.45513037,1,1
6207,0.50412107,1,1
6208,0.504063,1,1
6209,0.033842765,1,2
6210,-0.1,0,1
6211,0.4031481,1,1
6212,0.30014902,1,1
6213,0.5171137,1,2
6214,-0.15719391,0,2
6215,0.40023535,1,1
6216,0.5055566,1,1
6217,-0.16922283,1,3
6218,-0.1,0,1
6219,-0.46535602,1,10
6220,0.3311914,1,1
6221,0.5296375,1,1
6222,-0.21106938,1,5
6223,-0.1,0,1
6224,-0.1,0,1
6225,0.50022155,1,1
6226,-0.1,0,1
6227,0.5056955,1,1
6228,0.4946007,1,1
6229,-0.1,0,1
6230,0.4560933,1,1
6231,-0.021109924,1,2
6232,-0.1,0,1
6233,0.45171517,1,1
6234,-0.1,0,1
6235,0.5183755,1,1
6236,0.5778791,1,1
6237,-0.1,0,1
6238,-0.4622663,1,7
6239,0.56531715,1,2
6240,-0.1,0,1
6241,-0.28355587,1,7
6242,-0.1,0,1
6243,-0.1,0,1
6244,-0.1,0,1
6245,-0.1,0,1
6246,-0.1,0,1
6247,0.41220725,1,1
6248,-0.1,0,1
6249,0.5103438,1,2
6250,-0.060218938,1,2
6251,-0.1,0,1
6252,0.5239991,1,1
6253,-0.1,0,1
6254,0.008271523,1,2
6255,0.51097685,1,2
6256,0.48341677,1,1
6257,0.5408037,1,1
6258,-0.1,0,1
6259,0.44849896,1,1
6260,-0.1,0,1
6261,0.49389803,1,1
6262,0.44252822,1,1
6263,-0.1,0,1
6264,-0.1,0,1
6265,0.5327636,1,1
6266,0.56015,1,2
6267,0.5480825,1,1
6268,-0.1,0,1
6269,-0.1540601,1,6
6270,-0.1,0,1
6271,-0.1,0,1
6272,0.24711965,1,1
6273,-0.1,0,1
6274,0.46089813,1,1
6275,0.532883,1,1
6276,0.55085236,1,1
6277,-0.38517502,0,5
6278,-0.1,0,1
6279,0.47689423,1,2
6280,-0.1,0,1
6281,-0.1,0,1
6282,-0.1,0,1
6283,0.452345,1,1
6284,0.54087836,1,1
6285,0.385029,1,1
6286,0.47814563,1,1
6287,0.28979912,1,1
6288,-0.1,0,1
6289,0.5403014,1,1
6290,0.48747984,1,1
6291,0.58910155,1,1
6292,-0.7498753,1,13
6293,0.57188106,1,1
6294,-0.1,0,1
6295,-0.1,0,1
6296,0.48796257,1,1
6297,0.44287455,1,1
6298,0.27418205,1,1
6299,-0.1,0,1
6300,-0.1,0,1
6301,0.4306138,1,1
6302,0.46556774,1,1
6303,0.39752707,1,1
6304,-0.1,0,1
6305,0.52305037,1,1
6306,-0.15057957,0,2
6307,-0.1,0,1
6308,0.32519862,1,1
6309,-0.1,0,1
6310,0.43623066,1,1
6311,0.41041905,1,2
6312,0.58509225,1,1
6313,-0.1,0,1
6314,-0.1,0,1
6315,-0.1,0,1
6316,0.5228663,1,1
6317,0.35095763,1,1
6318,-0.1,0,1
6319,0.5133623,1,1
6320,-0.1,0,1
6321,0.50583774,1,1
6322,0.5246899,1,1
6323,0.4709803,1,1
6324,-0.22252756,0,4
6325,0.52296245,1,1
6326,0.57241654,1,1
6327,0.39585844,1,1
6328,-0.1,0,1
6329,-0.117268674,1,7
6330,0.55682236,1,1
6331,0.461142,1,1
6332,0.47979492,1,1
6333,0.4771852,1,1
6334,-0.084165156,1,2
6335,0.5781725,1,1
6336,-0.1,0,1
6337,-0.1,0,1
6338,-0.2611226,1,7
6339,-0.1,0,1
6340,0.50441235,1,1
6341,0.33574528,1,1
6342,-0.1,0,1
6343,0.51780796,1,1
6344,-0.1,0,1
6345,0.53149664,1,1
6346,-0.08199015,1,2
6347,0.5080588,1,1
6348,-0.1,0,1
6349,-0.1,0,1
6350,0.44031122,1,1
6351,0.50659,1,1
6352,0.4939125,1,1
6353,0.45427766,1,1
6354,-0.1,0,1
6355,0.53475606,1,1
6356,0.6346815,1,1
6357,0.5407119,1,1
6358,0.42579308,1,1
6359,0.49775183,1,1
6360,0.50480723,1,1
6361,0.39861184,1,1
6362,-0.1,0,1
6363,-0.1,0,1
