episode,reward
272,0.1714318938473443
273,-0.1
274,-0.1
275,0.37632991548340045
276,-0.1
277,-0.1
278,-0.1
279,0.29479032871450156
280,0.3610215602016783
281,-0.1
282,-0.1
283,-0.1
284,-0.1
285,0.4055643516416857
286,0.40467092477142635
287,0.40393380935750184
288,-0.1
289,-0.1
290,-0.1
291,0.39601345167975494
292,0.4046354875138522
293,0.3856920081510006
294,-0.1
295,-0.1
296,0.44866811808403084
297,-0.1
298,0.4185925062726649
299,0.40443294608274183
300,-0.1
301,0.3546876566864253
302,-0.1
303,-0.1
304,-0.1
305,-0.1
306,-0.1
307,-0.1
308,-0.1
309,0.30442874120372443
310,0.3586132491824808
311,-0.1
312,-0.1
313,-0.1
314,-0.1
315,-0.1
316,-0.1
317,0.32848455441461877
318,0.38244953328745945
319,0.44043498870652353
320,-0.1
321,0.3774073748416888
322,0.30471335782033315
323,-0.1
324,-0.1
325,0.42621313073864364
326,-0.1
327,0.36186467788600246
328,-0.1
329,-0.1
330,-0.1
331,-0.1
332,-0.1
333,-0.1
334,-0.1
335,0.42728695465482036
336,-0.1
337,-0.1
338,0.3453502812518733
339,0.36843673471352567
340,-0.1
341,-0.1
342,0.40037582796833465
343,0.4104437281676408
344,0.3465530673156567
345,-0.1
346,-0.1
347,0.43399352322392687
348,-0.1
349,0.33920635355857043
350,0.3286541381193078
351,0.2962810220940143
352,0.3939631253880268
353,-0.1
354,-0.1
355,-0.1
356,-0.1
357,0.36746731394243737
358,-0.1
359,0.426034518594647
360,0.4875616564986783
361,-0.1
362,0.3733695138020525
363,0.49585006417107413
364,-0.1
365,-0.1
366,-0.1
367,-0.1
368,-0.1
369,-0.1
370,-0.1
371,-0.1
372,-0.1
373,0.44773266924467237
374,-0.1
375,-0.1
376,-0.1
377,0.3037087770447298
378,-0.1
379,-0.1
380,0.35268790486914564
381,-0.1
382,-0.1
383,0.4846646884085358
384,0.4503315672964832
385,-0.1
386,0.3894126539363691
387,0.42565893075968386
388,-0.1
389,-0.1
390,-0.1
391,0.3272036217830298
392,-0.1
393,0.3641982228315343
394,-0.1
395,0.4035427534023467
396,-0.1
397,-0.1
398,-0.1
399,-0.1
400,-0.1
401,0.24586760501111704
402,-0.1
403,-0.1
404,0.4398363754840574
405,0.43007976729842434
406,-0.1
407,-0.1
408,-0.1
409,-0.1
410,0.42224804662806154
411,0.40724346554051183
412,-0.1
413,0.3103124429114214
414,0.40247560548556494
415,0.3115677170927631
416,-0.1
417,0.40493458552662
418,0.42357947807965973
419,-0.1
420,-0.1
421,-0.1
422,-0.1
423,-0.1
424,-0.1
425,0.4028655674560853
426,-0.1
427,-0.1
428,-0.1
429,-0.1
430,-0.1
431,0.4349243900260699
432,-0.1
433,0.3711552711799083
434,0.4104864894909128
435,0.4121001448893528
436,0.4076111133000144
437,-0.1
438,-0.1
439,-0.1
440,-0.1
441,0.3829007182058192
442,-0.1
443,-0.1
444,-0.1
445,-0.1
446,-0.1
447,-0.1
448,-0.1
449,-0.1
450,-0.1
451,-0.1
452,0.4369688543315996
453,-0.1
454,0.41860955662015453
455,0.34704247628703216
456,-0.1
457,-0.1
458,-0.1
459,-0.1
460,-0.1
461,-0.1
462,-0.1
463,-0.1
464,0.4329395847786398
465,-0.1
466,0.3610603153162119
467,-0.1
468,0.24546501369952609
469,0.28734278411071884
470,0.41595346239912206
471,-0.1
472,0.47747160571523356
473,-0.1
474,-0.1
475,0.42850275272125093
476,-0.1
477,0.3362908862987633
478,0.4696910198945716
479,-0.1
480,-0.1
481,-0.1
482,0.3947118848544215
483,-0.1
484,-0.1
485,-0.1
486,0.3352921935739667
487,-0.1
488,-0.1
489,-0.1
490,-0.1
491,-0.1
492,-0.1
493,-0.1
494,0.4240354409317771
495,-0.1
496,-0.1
497,0.4374491553441822
498,0.4580638368448263
499,-0.1
500,-0.1
501,-0.1
502,-0.1
503,0.33113145502146235
504,0.4156165716531866
505,-0.1
506,-0.1
507,-0.1
508,-0.1
509,-0.1
510,-0.1
511,-0.1
512,0.3199279255013229
513,-0.1
514,0.3935598448573925
515,-0.1
516,0.3712702591306408
517,0.45057732180766685
518,-0.1
519,0.3760981627523372
520,-0.1
521,0.33718572921517925
522,0.3797001024738648
523,-0.1
524,0.3617536341807305
525,-0.1
526,-0.1
527,-0.1
528,-0.1
529,-0.1
530,-0.1
531,-0.1
532,-0.1
533,-0.1
534,-0.1
535,-0.1
536,-0.1
537,0.4243877946642613
538,-0.1
539,-0.1
540,-0.1
541,-0.1
542,-0.1
543,-0.1
544,0.30582135077809003
545,0.4122989076728859
546,-0.1
547,-0.1
548,0.22157607964670994
549,0.35348950389458694
550,-0.1
551,-0.1
552,0.41908158934310974
553,-0.1
554,-0.1
555,-0.1
556,-0.1
557,-0.1
558,-0.1
559,-0.1
560,-0.1
561,-0.1
562,0.5016862379345398
563,-0.1
564,-0.1
565,0.38680189056498204
566,-0.1
567,-0.1
568,-0.1
569,-0.1
570,-0.1
571,-0.1
572,-0.1
573,0.20162013984882826
574,-0.1
575,-0.1
576,0.38348042903145957
577,0.42673363120105645
578,-0.1
579,0.4218469641827908
580,-0.1
581,-0.1
582,-0.1
583,-0.1
584,-0.1
585,-0.1
586,-0.1
587,-0.1
588,-0.1
589,-0.1
590,-0.1
591,0.4070618510903463
592,-0.1
593,-0.1
594,-0.1
595,0.40136162903114897
596,-0.1
597,-0.1
598,-0.1
599,-0.1
600,0.45504485806232575
601,-0.1
602,-0.1
603,-0.1
604,-0.1
605,-0.1
606,0.25534973977256564
607,-0.1
608,0.38074522935361205
609,-0.1
610,-0.1
611,-0.1
612,0.2476859687656309
613,-0.1
614,0.400970450840162
615,-0.1
616,-0.1
617,0.38796571351910136
618,0.35284595824385895
619,-0.1
620,-0.1
621,-0.1
622,-0.1
623,0.44555610105534915
624,-0.1
625,-0.1
626,0.35997054787299615
627,-0.1
628,-0.1
629,-0.1
630,-0.1
631,-0.1
632,0.3902225586547825
633,0.38101972164024356
634,0.3673673213698385
635,0.39734153454876575
636,-0.1
637,0.38414355549604584
638,-0.1
639,-0.1
640,-0.1
641,0.4007405093890281
642,0.27983235355170427
643,0.3295174500115621
644,-0.1
645,-0.1
646,-0.1
647,-0.1
648,-0.1
649,-0.1
650,-0.1
651,-0.1
652,-0.1
653,0.2869267583460059
654,-0.1
655,0.32782064979219205
656,-0.1
657,-0.1
658,0.326491382593178
659,-0.1
660,-0.1
661,0.26995973295511605
662,-0.1
663,-0.1
664,-0.1
665,0.404183771210166
666,-0.1
667,-0.1
668,-0.1
669,0.3782786956042542
670,0.414537151603662
671,0.4382171751407444
672,0.4628192022883337
673,-0.1
674,0.17504413567347882
675,0.3914593796494027
676,-0.1
677,-0.1
678,-0.1
679,-0.1
680,-0.1
681,-0.1
682,-0.1
683,0.38208812940528897
684,-0.1
685,0.42156107495174894
686,-0.1
687,0.4787037443168492
688,-0.1
689,-0.1
690,0.2915249892917496
691,-0.1
692,-0.1
693,0.38239875028505194
694,-0.1
695,-0.1
696,-0.1
697,-0.1
698,0.35570424993276506
699,-0.1
700,-0.1
701,-0.1
702,-0.1
703,-0.1
704,-0.1
705,-0.1
706,-0.1
707,0.3822118732477036
708,-0.1
709,0.3202095165361132
710,-0.1
711,-0.1
712,-0.1
713,-0.1
714,-0.1
715,-0.1
716,0.462512054163791
717,-0.1
718,-0.1
719,0.3757029050673646
720,-0.1
721,-0.1
722,-0.1
723,0.3402425489594728
724,-0.1
725,0.42569226585388076
726,0.4065117910056733
727,-0.1
728,-0.1
729,-0.1
730,-0.1
731,-0.1
732,-0.1
733,-0.1
734,-0.1
735,-0.1
736,-0.1
737,-0.1
738,-0.1
739,0.43838165244936433
740,-0.1
741,-0.1
742,0.34767740829020566
743,0.32621010235238945
744,-0.1
745,-0.1
746,0.3789340507178684
747,-0.1
748,-0.1
749,-0.1
750,0.341056194390072
751,-0.1
752,-0.1
753,0.4614237737249968
754,-0.1
755,-0.1
756,-0.1
757,0.37066792797041687
758,0.3064749487222872
759,0.19810149868806062
760,-0.1
761,-0.1
762,0.30739910022566164
763,0.3986383667576875
764,-0.1
765,-0.1
766,-0.1
767,-0.1
768,0.4289565587812475
769,-0.1
770,0.38810224403807597
771,-0.1
772,-0.1
773,-0.1
774,0.41413992535761657
775,0.23296410654634567
776,-0.1
777,0.40796163025247223
778,0.31075854735996844
779,-0.1
780,-0.1
781,0.3739695801278034
782,-0.1
783,-0.1
784,0.34654084502366994
785,-0.1
786,-0.1
787,-0.1
788,-0.1
789,-0.1
790,-0.1
791,-0.1
792,-0.1
793,-0.1
794,-0.1
795,0.42081721392705684
796,-0.1
797,-0.1
798,-0.1
799,-0.1
800,-0.1
801,0.3718338934011238
802,-0.1
803,0.2529484159637723
804,0.4570488070246323
805,0.3246955578212711
806,-0.1
807,0.44913957054803677
808,-0.1
809,-0.1
810,-0.1
811,-0.1
812,-0.1
813,-0.1
814,0.38040742961912166
815,-0.1
816,-0.1
817,-0.1
818,-0.1
819,0.3874822579883363
820,-0.1
821,-0.1
822,0.4149112817183783
823,0.4542369365942425
824,-0.1
825,-0.1
826,0.5519675993498896
827,0.42302554721018454
828,-0.1
829,-0.1
830,-0.1
831,-0.1
832,0.3529852431013829
833,-0.1
834,-0.1
835,0.42021097177470124
836,0.31459014922548756
837,-0.1
838,0.3854000262994771
839,-0.1
840,-0.1
841,-0.1
842,-0.1
843,-0.1
844,-0.1
845,-0.1
846,-0.1
847,0.3912426522868834
848,-0.1
849,0.4090651971097528
850,-0.1
851,-0.1
852,-0.1
853,-0.1
854,-0.1
855,-0.1
856,-0.1
857,-0.1
858,0.41633296588682567
859,0.36595124217799613
860,0.39636744120912465
861,-0.1
862,0.38716140485348266
863,-0.1
864,-0.1
865,-0.1
866,-0.1
867,-0.1
868,0.4534475740749563
869,-0.1
870,-0.1
871,-0.1
872,-0.1
873,-0.1
874,-0.1
875,-0.1
876,-0.1
877,-0.1
878,0.3568071617182859
879,-0.1
880,-0.1
881,-0.1
882,-0.1
883,-0.1
884,0.4163189046948939
885,-0.1
886,-0.1
887,0.22636303886820755
888,-0.1
889,0.23211647683474265
890,-0.1
891,-0.1
892,-0.1
893,-0.1
894,0.30693654486090033
895,-0.1
896,0.3382649002754326
897,0.4267071224548191
898,0.4376787691093934
899,-0.1
900,-0.1
901,-0.1
902,-0.1
903,-0.1
904,-0.1
905,0.21296225630820736
906,-0.1
907,-0.1
908,-0.1
909,-0.1
910,-0.1
911,-0.1
912,-0.1
913,-0.1
914,-0.1
915,-0.1
916,-0.1
917,-0.1
918,0.3885527699805666
919,0.4365238134380458
920,-0.1
921,-0.1
922,0.23029053546657605
923,0.38447788657805126
924,-0.1
925,0.32371793228602574
926,0.42169604915433745
927,-0.1
928,-0.1
929,-0.1
930,-0.1
931,-0.1
932,0.36865046556907954
933,0.42488128745625314
934,-0.1
935,0.3544512937450476
936,0.3511158136795925
937,-0.1
938,-0.1
939,0.4397819895124314
940,0.38544326663149897
941,0.3563159458532759
942,-0.1
943,-0.1
944,0.4108849245972421
945,-0.1
946,-0.1
947,0.34034562597642676
948,-0.1
949,0.4377187371467444
950,-0.1
951,-0.1
952,-0.1
953,0.38274013344717295
954,0.4801382866263735
955,0.3507533200182104
956,0.4474032486455335
957,0.4377742073872636
958,-0.1
959,-0.1
960,-0.1
961,0.4071448938024812
962,0.3581484538978759
963,0.40491977513946587
964,-0.1
965,-0.1
966,-0.1
967,-0.1
968,-0.1
969,-0.1
970,-0.1
971,-0.1
972,-0.1
973,-0.1
974,0.39654343939415937
975,0.3551829071632065
976,-0.1
977,-0.1
978,-0.1
979,-0.1
980,0.3570142042121805
981,-0.1
982,0.3937934188102823
983,0.4376488245434439
984,-0.1
985,-0.1
986,0.23116382896041424
987,-0.1
988,-0.1
989,-0.1
990,0.4110288053615046
991,0.39656492316120207
992,0.39033951498238667
993,0.4219471518774175
994,-0.1
995,-0.1
996,0.38250331248654607
997,0.3582172092519818
998,-0.1
999,-0.1
1000,0.3698660210167919
1001,-0.1
1002,0.3457309217567198
1003,0.43726551825681326
1004,-0.1
1005,-0.1
1006,-0.1
1007,-0.1
1008,-0.1
1009,-0.1
1010,-0.1
1011,-0.1
1012,0.40819480759573457
1013,0.330971477113687
1014,0.43281563168363696
1015,0.36254521440207366
1016,0.2583565623329173
1017,-0.1
1018,0.36411041675036077
1019,0.3759668622309845
1020,-0.1
1021,-0.1
1022,0.3241323547438879
1023,-0.1
1024,-0.1
1025,-0.1
1026,0.429684483356662
1027,-0.1
1028,0.26909601375799586
1029,-0.1
1030,0.4212696027484487
1031,0.35531942502519315
1032,0.33609829007500885
1033,-0.1
1034,-0.1
1035,0.3994060210747491
1036,0.3939733279307874
1037,-0.1
1038,-0.1
1039,-0.1
1040,-0.1
1041,-0.1
1042,-0.1
1043,-0.1
1044,0.5042022226143543
1045,0.3920586186443137
1046,-0.1
1047,0.48089624364449274
1048,-0.1
1049,0.3711996154423187
1050,-0.1
1051,0.35996442095922154
1052,-0.1
1053,-0.1
1054,-0.1
1055,-0.1
1056,-0.1
1057,-0.1
1058,-0.1
1059,-0.1
1060,0.408707145377197
1061,-0.1
1062,-0.1
1063,0.40625043408433315
1064,-0.1
1065,0.292951050233994
1066,-0.1
1067,0.46817852957870415
1068,-0.1
1069,-0.1
1070,0.4349552903696133
1071,-0.1
1072,-0.1
1073,0.4731466763214243
1074,0.37187381015979376
1075,0.42035840842890126
1076,-0.1
1077,0.42923962131653093
1078,-0.1
1079,0.35334112692606123
1080,-0.1
1081,0.4369717336919204
1082,-0.1
1083,0.4799831003985263
1084,-0.1
1085,-0.1
1086,0.3809013770645006
1087,-0.1
1088,-0.1
1089,0.3141735262686424
1090,-0.1
1091,-0.1
1092,-0.1
1093,0.3554621499181202
1094,0.3954158592396739
1095,0.3892481678367627
1096,0.3168244775009153
1097,0.4548694261421972
1098,-0.1
1099,-0.1
1100,0.26549477666106436
1101,-0.1
1102,0.25879833903036403
1103,-0.1
1104,-0.1
1105,0.36002531913028796
1106,0.4498764090574079
1107,-0.1
1108,-0.1
1109,0.40867142277411084
1110,-0.1
1111,0.31275284425698047
1112,0.38646540528404894
1113,-0.1
1114,-0.1
1115,-0.1
1116,0.3754507855305602
1117,-0.1
1118,0.4285888273782954
1119,0.3834128377453286
1120,-0.1
1121,0.3476515112880223
1122,0.4081419510362792
1123,-0.1
1124,-0.1
1125,0.4518452435265903
1126,-0.1
1127,-0.1
1128,-0.1
1129,0.3616675886834874
1130,0.37194162270457215
1131,-0.1
1132,-0.1
1133,-0.1
1134,0.3997408717985381
1135,-0.1
1136,0.4210234007002536
1137,-0.1
1138,-0.1
1139,0.3311176450992741
1140,-0.1
1141,0.32204699824206984
1142,-0.1
1143,-0.1
1144,0.41447494074145314
1145,0.39398383131680675
1146,0.43246275942882645
1147,0.36058343456394326
1148,-0.1
1149,0.31753348910142787
1150,-0.1
1151,-0.1
1152,0.38715688449685187
1153,0.3889453713015928
1154,-0.1
1155,-0.1
1156,0.4329941089659875
1157,-0.1
1158,-0.1
1159,-0.1
1160,-0.1
1161,-0.1
1162,-0.1
1163,-0.1
1164,0.43041840514854546
1165,-0.1
1166,-0.1
1167,-0.1
1168,-0.1
1169,-0.1
1170,0.42348121469105854
1171,-0.1
1172,-0.1
1173,-0.1
1174,0.3986771996747728
1175,-0.1
1176,-0.1
1177,-0.1
1178,-0.1
1179,-0.1
1180,-0.1
1181,-0.1
1182,-0.1
1183,-0.1
1184,-0.1
1185,-0.1
1186,-0.1
1187,-0.1
1188,-0.1
1189,-0.1
1190,-0.1
1191,-0.1
1192,0.4526091585236993
1193,0.35246932497694083
1194,-0.1
1195,-0.1
1196,-0.1
1197,0.30638587433370645
1198,-0.1
1199,-0.1
1200,-0.1
1201,-0.1
1202,-0.1
1203,-0.1
1204,0.3905904262061965
1205,-0.1
1206,-0.1
1207,-0.1
1208,0.40672083263050013
1209,-0.1
1210,-0.1
1211,0.38347279230601616
1212,0.1533837234736495
1213,0.22339068325555556
1214,0.40767239688530454
1215,-0.1
1216,0.42546047677181736
1217,-0.1
1218,-0.1
1219,0.3771463866048816
1220,-0.1
1221,0.30798499395997
1222,-0.1
1223,-0.1
1224,-0.1
1225,0.3867119082185194
1226,-0.1
1227,-0.1
1228,-0.1
1229,-0.1
1230,0.46884079146499136
1231,0.3768500450760191
1232,0.3532713607533671
1233,-0.1
1234,-0.1
1235,-0.1
1236,-0.1
1237,0.25483270946118636
1238,0.36552367406460157
1239,-0.1
1240,0.41983204398028584
1241,0.3073528567250313
1242,-0.1
1243,0.3246565542064528
1244,-0.1
1245,-0.1
1246,0.35537661074018884
1247,0.44967274801687035
1248,-0.1
1249,-0.1
1250,-0.1
1251,-0.1
1252,-0.1
1253,0.36405733326657724
1254,-0.1
1255,-0.1
1256,0.3189570582329637
1257,-0.1
1258,-0.1
1259,0.3507242103512485
1260,0.47915086374937843
1261,-0.1
1262,-0.1
1263,0.41833621576353097
1264,-0.1
1265,0.299814383121061
1266,-0.1
1267,0.37589552709400303
1268,-0.1
1269,0.37465426283913666
1270,0.42413745524619706
1271,-0.1
1272,0.3415250637487856
1273,0.27227775037965785
1274,-0.1
1275,-0.1
1276,0.33477904598865194
1277,-0.1
1278,-0.1
1279,0.41796472237801713
1280,-0.1
1281,0.3257607491766613
1282,-0.1
1283,0.37425734911548864
1284,0.44578112017370086
1285,0.4164500338578615
1286,-0.1
1287,0.36784791792816607
1288,0.39945578476654325
1289,0.3359624181766092
1290,-0.1
1291,-0.1
1292,-0.1
1293,0.29434158043840447
1294,0.42484029272772156
1295,0.33685364433509557
1296,0.34631552787225983
1297,-0.1
1298,-0.1
1299,-0.1
1300,-0.1
1301,0.4145428755995472
1302,0.41876669793121757
1303,-0.1
1304,-0.1
1305,-0.1
1306,0.4434500998914641
1307,-0.1
1308,-0.1
1309,-0.1
1310,-0.1
1311,0.2490805540601373
1312,-0.1
1313,0.3800608650216491
1314,-0.1
1315,0.36562601333218403
1316,-0.1
1317,0.40594361325963285
1318,-0.1
1319,-0.1
1320,-0.1
1321,-0.1
1322,-0.1
1323,-0.1
1324,-0.1
1325,-0.1
1326,-0.1
1327,-0.1
1328,-0.1
1329,-0.1
1330,-0.1
1331,0.2773277027837447
1332,0.39880957793468835
1333,0.3734674661661313
1334,0.4575265947032401
1335,-0.1
1336,-0.1
1337,0.21998823205179377
1338,0.35369653355607245
1339,-0.1
1340,-0.1
1341,0.48513944460277497
1342,0.30572379517583825
1343,0.37790996170519425
1344,-0.1
1345,-0.1
1346,0.23493615261019574
1347,0.36785892911506823
1348,-0.1
1349,-0.1
1350,-0.1
1351,0.3402485888732502
1352,-0.1
1353,-0.1
1354,-0.1
1355,-0.1
1356,0.33713967473501527
1357,-0.1
1358,0.3572256916391875
1359,0.4857907539387917
1360,-0.1
1361,-0.1
1362,-0.1
1363,-0.1
1364,-0.1
1365,-0.1
1366,0.3668267543643157
1367,-0.1
1368,-0.1
1369,-0.1
1370,-0.1
1371,-0.1
1372,0.3759015303364075
1373,-0.1
1374,0.3550373216554124
1375,-0.1
1376,-0.1
1377,-0.1
1378,-0.1
1379,-0.1
1380,-0.1
1381,-0.1
1382,-0.1
1383,0.4713524353137646
1384,-0.1
1385,-0.1
1386,-0.1
1387,0.4372010115878358
1388,0.4522479756230784
1389,0.39807245516941286
1390,-0.1
1391,-0.1
1392,-0.1
1393,0.45290104406665754
1394,-0.1
1395,0.3704550683477193
1396,0.4099417128939263
1397,-0.1
1398,0.34627946393795556
1399,-0.1
1400,-0.1
1401,-0.1
1402,-0.1
1403,-0.1
1404,-0.1
1405,-0.1
1406,-0.1
1407,-0.1
1408,-0.1
1409,-0.1
1410,-0.1
1411,0.3631940188257858
1412,0.424697030830743
1413,0.36916478835517963
1414,-0.1
1415,-0.1
1416,-0.1
1417,-0.1
1418,-0.1
1419,0.3349801042790665
1420,-0.1
1421,0.382878758582745
1422,-0.1
1423,-0.1
1424,0.38347658075037183
1425,-0.1
1426,-0.1
1427,-0.1
1428,-0.1
1429,-0.1
1430,-0.1
1431,-0.1
1432,0.39996590957296413
1433,0.4228730096426847
1434,-0.1
1435,0.40281995754840144
1436,-0.1
1437,-0.1
1438,-0.1
1439,0.41789166432866215
1440,-0.1
1441,0.4445527037200323
1442,-0.1
1443,-0.1
1444,-0.1
1445,-0.1
1446,-0.1
1447,-0.1
1448,0.40466636985496734
1449,-0.1
1450,-0.1
1451,-0.1
1452,-0.1
1453,-0.1
1454,-0.1
1455,-0.1
1456,-0.1
1457,-0.1
1458,-0.1
1459,-0.1
1460,-0.1
1461,-0.1
1462,-0.1
1463,-0.1
1464,-0.1
1465,-0.1
1466,0.3544674699898214
1467,-0.1
1468,-0.1
1469,-0.1
1470,-0.1
1471,-0.1
1472,-0.1
1473,0.2888041958197628
1474,-0.1
1475,-0.1
1476,0.43635266475644846
1477,-0.1
1478,0.3420832682833882
1479,-0.1
1480,-0.1
1481,-0.1
1482,-0.1
1483,-0.1
1484,-0.1
1485,-0.1
1486,-0.1
1487,0.22071412658061537
1488,0.40717813395933494
1489,-0.1
1490,-0.1
1491,0.34039995527417855
1492,-0.1
1493,-0.1
1494,-0.1
1495,0.2987329069632567
1496,-0.1
1497,0.19651492425981454
1498,-0.1
1499,-0.1
1500,-0.1
1501,-0.1
1502,-0.1
1503,0.2999397853497536
1504,0.4254846049092742
1505,-0.1
1506,-0.1
1507,-0.1
1508,0.40573354688890506
1509,-0.1
1510,0.39060613687058726
1511,0.35773636180088153
1512,0.3547418366304205
1513,0.38804487125501486
1514,-0.1
1515,-0.1
1516,-0.1
1517,0.3673845990943484
1518,-0.1
1519,0.30840482192099333
1520,-0.1
1521,-0.1
1522,0.314136859916782
1523,-0.1
1524,-0.1
1525,0.3278163949760638
1526,0.3816284600616264
1527,0.37261420650220156
1528,-0.1
1529,-0.1
1530,-0.1
1531,-0.1
1532,-0.1
1533,-0.1
1534,-0.1
1535,-0.1
1536,0.1570525862401827
1537,-0.1
1538,-0.1
1539,-0.1
1540,-0.1
1541,0.37546361139494455
1542,0.38682193889342326
1543,0.4141077755512971
1544,0.1622934026181248
1545,-0.1
1546,-0.1
1547,-0.1
1548,0.396053207741186
1549,-0.1
1550,0.3109626926338609
1551,-0.1
1552,-0.1
1553,-0.1
1554,-0.1
1555,0.3922745053686031
1556,-0.1
1557,-0.1
1558,0.3037701787716615
1559,-0.1
1560,-0.1
1561,-0.1
1562,0.40381837113471225
1563,-0.1
1564,-0.1
1565,-0.1
1566,0.37128749178536874
1567,-0.1
1568,0.35701062511955894
1569,0.20055598133220656
1570,-0.1
1571,0.4074042613737814
1572,-0.1
1573,-0.1
1574,-0.1
1575,-0.1
1576,-0.1
1577,-0.1
1578,-0.1
1579,0.19820695739952207
1580,-0.1
1581,0.35432922334870043
1582,-0.1
1583,-0.1
1584,-0.1
1585,0.3845585476474921
1586,0.24903731675077384
1587,-0.1
1588,-0.1
1589,-0.1
1590,0.38509966709519217
1591,-0.1
1592,-0.1
1593,-0.1
1594,0.3631165572743935
1595,-0.1
1596,0.4106554675780707
1597,-0.1
1598,0.3900315633746651
1599,0.43691090737729366
1600,-0.1
1601,-0.1
1602,-0.1
1603,-0.1
1604,0.4038628490743005
1605,-0.1
1606,0.28653268630961676
1607,0.3555751657383062
1608,0.42885920565514385
