episode,reward
296,1.1473679626048359
297,1.1366881934264916
298,-0.1
299,1.091374644548112
300,-0.1
301,-0.1
302,1.1265863842837027
303,-0.1
304,-0.1
305,-0.1
306,-0.1
307,-0.011257500026980321
308,-0.1
309,-0.1
310,-0.1
311,-0.1
312,-0.1
313,-0.1
314,-0.1
315,-0.1
316,-0.1
317,1.1112929154202056
318,-0.1
319,-0.1
320,-0.1
321,1.1715761325591867
322,-0.1
323,-0.007824724364981394
324,-0.1
325,-0.1
326,1.0450419000509084
327,1.0985561142151594
328,-0.02718878055237598
329,-0.09007715374199518
330,-0.012509115256658033
331,-0.10525295709505234
332,-0.1
333,-0.1
334,-0.1
335,-0.1
336,1.0920593442719675
337,-0.1
338,-0.1
339,-0.1
340,-0.1
341,-0.1
342,-0.1
343,1.1782038459125526
344,-0.1
345,-0.025776194066770272
346,0.07500227467511066
347,1.184921330431962
348,1.0776574138800417
349,0.6265116560635885
350,-0.1
351,-0.1
352,-0.1
353,-0.1
354,0.12736943704436035
355,-0.1
356,1.093873230630463
357,1.06206453277932
358,0.6497079382898774
359,0.21206192341049274
360,-0.1
361,-0.1
362,-0.1
363,-0.1
364,-0.1
365,-0.1
366,-0.1
367,-0.1
368,0.5748311957795926
369,-0.1
370,0.02825087893322293
371,-0.029806593075269047
372,-0.1
373,-0.0918689043400541
374,-0.1
375,-0.1
376,-0.1
377,-0.1
378,-0.1
379,0.10201738919153831
380,-0.1
381,-0.1
382,-0.010387582918760529
383,-0.1
384,-0.1
385,-0.1
386,-0.1
387,1.1883314783296186
388,-0.1
389,1.0900676276762473
390,-0.1
391,-0.028455842672344273
392,-0.040241419339595255
393,-0.1
394,1.0796109521428048
395,-0.1
396,-0.1
397,0.034662899595022015
398,-0.1
399,-0.0507233270222037
400,-0.1
401,0.5899893746252111
402,-0.1
403,-0.1
404,-0.1
405,-0.030348299121185245
406,-0.1
407,1.170108937097844
408,-0.1
409,-0.1
410,-0.1
411,0.057280538973687505
412,-0.1
413,-0.1
414,-0.1
415,1.124935897619395
416,-0.1
417,-0.009669741074910787
418,-0.007002910900781138
419,-0.1
420,-0.1
421,-0.01809367421454172
422,0.5176225898382181
423,-0.1
424,-0.1
425,-0.1
426,-0.1
427,-0.1
428,-0.1
429,-0.1
430,1.108282932184238
431,-0.1
432,-0.1
433,-0.1
434,0.051565142330099845
435,1.040883031397773
436,0.9890428774752446
437,-0.1
438,-0.1
439,-0.1
440,1.0810529488364131
441,-0.1
442,0.07882604896134959
443,-0.1
444,-0.001238934244887295
445,0.0005135446783168691
446,0.543857385237184
447,0.0152532902635136
448,-0.1
449,-0.1
450,-0.1
451,-0.1
452,-0.1
453,-0.1
454,-0.1
455,-0.1
456,-0.1
457,0.7138395738979659
458,-0.1
459,-0.1
460,-0.1
461,-0.1
462,-0.1
463,1.0648511371216498
464,-0.05870136395349001
465,-0.1
466,-0.1
467,1.1148377597882462
468,-0.1
469,1.1889952073804162
470,-0.1
471,-0.1
472,-0.1
473,1.1392825265726387
474,0.5017834872266034
475,-0.1
476,0.6017857427267641
477,0.002191823526440352
478,-0.1
479,0.005765912016531831
480,-0.1
481,-0.1
482,0.05882547465035561
483,-0.1
484,-0.1
485,1.0053229259062741
486,-0.017609328153657657
487,0.012482375562550423
488,-0.1
489,-0.07532762394322232
490,0.009870345526538024
491,1.0684395106438396
492,-0.1
493,-0.1
494,0.5948197865970533
495,-0.1
496,-0.1
497,0.054605208617548744
498,-0.1
499,-0.1
500,-0.1
501,-0.1
502,-0.1
503,1.0765229678778054
504,-0.03556766792816078
505,-0.1
506,-0.1
507,-0.1
508,0.057104937769940405
509,-0.04539782695368208
510,-0.0795960655390063
511,0.06436973785934955
512,1.0119727156064169
513,-0.1
514,-0.1
515,-0.1
516,-0.1
517,-0.1
518,0.002356196696014683
519,-0.1
520,-0.1
521,0.03597698569472025
522,-0.1
523,-0.1
524,-0.1
525,-0.1
526,-0.1
527,-0.1
528,-0.001053852899433154
529,0.5498169799494427
530,-0.1
531,-0.1
532,-0.1
533,-0.1
534,-0.1
535,-0.1
536,0.09215222932070956
537,-0.1
538,-0.1
539,-0.1
540,-0.042734112172683594
541,0.49365345652470294
542,-0.1
543,-0.1
544,-0.1
545,-0.1
546,-0.1
547,-0.04698987736132039
548,-0.1
549,-0.1
550,1.0757319630526916
551,0.06181295387033874
552,-0.1
553,1.1348151223850114
554,-0.1
555,1.0432296303449073
556,-0.1
557,-0.1
558,1.0573162321672374
559,1.126945911547033
560,-0.1
561,-0.1
562,1.1193801443033489
563,-0.1
564,-0.09856460934189476
565,-0.10470845587031795
566,-0.1
567,-0.1
568,0.014672304569710854
569,-0.1
570,-0.1
571,-0.1
572,-0.02208927128691881
573,-0.1
574,-0.1
575,1.029595021868365
576,-0.1
577,-0.1
578,-0.1
579,-0.1
580,0.032987422394224065
581,-0.03700209513811224
582,-0.1
583,1.131293109417478
584,1.0647236353166498
585,1.09931486023384
586,-0.1
587,0.024983125433234596
588,-0.1
589,0.08262140287611149
590,-0.1
591,0.04273379991722148
592,-0.04670780109073766
593,-0.1
594,-0.007860941352271208
595,1.1849390808648406
596,0.04872841520680336
597,-0.10513709749948033
598,1.051251479818722
599,-0.1
600,-0.1
601,-0.1
602,-0.1
603,-0.1
604,1.1307649872425372
605,1.0533639526664358
606,0.7366592190155267
607,-0.1
608,-0.1
609,-0.1
610,1.1283446233329282
611,-0.1
612,-0.1
613,-0.1
614,-0.1
615,-0.1
616,1.1170032158892242
617,1.0150790154870533
618,1.1858310609804987
619,-0.021056961467410366
620,-0.1
621,0.38203759756979655
622,-0.1
623,1.1242548891411692
624,-0.017196791388219904
625,1.0819931401570326
626,1.1096818376057334
627,-0.016833566186658093
628,-0.1
629,-0.1
630,-0.1
631,0.014408420506289913
632,-0.08143411417032793
633,-0.1
634,1.061537051936126
635,-0.1
636,0.5705897455681114
637,-0.1
638,-0.1
639,-0.1
640,-0.1
641,-0.1
642,-0.1
643,-0.1
644,0.010757105284904681
645,-0.1
646,1.1344333123828763
647,1.0581027142910515
648,-0.1
649,1.1002759617216429
650,0.5987953446901587
651,1.0367689441753218
652,-0.1
653,1.067362376639903
654,-0.1
655,-0.1
656,-0.1
657,1.0766760690600095
658,-0.1
659,-0.006817995981206729
660,1.058775114856972
661,-0.06872907859764975
662,1.1343660833278746
663,-0.1
664,-0.1
665,-0.1
666,-0.1
667,-0.1
668,-0.1
669,-0.1
670,-0.1
671,-0.1
672,-0.1
673,-0.1
674,-0.1
675,-0.1
676,0.014351867907929377
677,1.1018026487663959
678,-0.1
679,-0.1
680,-0.1
681,1.06740560082077
682,-0.1
683,-0.1
684,-0.1
685,-0.1
686,1.0532181322712293
687,-0.04783494762999325
688,-0.1005883234185917
689,-0.1
690,-0.1
691,-0.1
692,-0.1
693,-0.1
694,0.5445546531813277
695,0.005221829098536327
696,0.027864801667820457
697,-0.1
698,-0.1
699,0.05361061287720149
700,-0.1
701,-0.1
702,-0.1
703,-0.0467596131817429
704,-0.1
705,-0.1
706,-0.1
707,-0.1
708,-0.1
709,-0.1
710,-0.1
711,-0.1
712,-0.1
713,-0.1
714,-0.1
715,-0.1
716,0.17373516827899305
717,-0.1
718,-0.1
719,-0.1
720,-0.1
721,-0.011478100766399092
722,1.0358118573261317
723,-0.1
724,-0.1
725,-0.1
726,-0.1
727,-0.1
728,-0.1
729,-0.11984358111720367
730,-0.1
731,1.130187504674609
732,1.0631603982740894
733,-0.1
734,-0.1
735,1.0355849256740133
736,1.0958596532243532
737,-0.1
738,1.104507343523579
739,-0.1
740,-0.1
741,1.1248585269735845
742,-0.1
743,1.0463695386381826
744,-0.1
745,-0.1
746,-0.1
747,-0.1
748,1.1523578877005385
749,-0.1
750,-0.1
751,1.0560217608103803
752,-0.1
753,-0.1
754,0.545940222588457
755,-0.1
756,-0.1
757,-0.1
758,-0.1
759,-0.1
760,-0.1
761,-0.1
762,1.0574806795238065
763,0.03377101257136719
764,-0.1
765,0.4275076990380949
766,-0.1
767,-0.1
768,-0.1
769,-0.1
770,-0.1
771,1.1114434677827485
772,-0.1
773,0.01371893854754226
774,-0.1
775,0.029325431954891013
776,1.2004532294421981
777,1.0519827619478312
778,-0.1
779,-0.1
780,1.1034530763541692
781,-0.0396600447643344
782,-0.1
783,1.142001690278577
784,1.0873601159268864
785,0.024318415562728984
786,-0.1
787,-0.1
788,-0.1
789,-0.1
790,-0.1
791,-0.1
792,1.1309552163551801
793,1.0579359626708775
794,-0.1
795,0.01069502557842216
796,-0.1
797,-0.03772451906725169
798,-0.1
799,-0.1
800,-0.1
801,-0.1
802,1.0006548235582051
803,-0.1
804,1.0658077646739958
805,-0.1
806,-0.1
807,1.0659363793013918
808,0.009086162556839078
809,-0.1
810,-0.03578228365317883
811,1.1230543514320492
812,1.072632539013303
813,-0.1
814,-0.1
815,-0.1
816,-0.1
817,-0.1
818,-0.1
819,-0.1
820,-0.1
821,-0.1
822,-0.1
823,-0.1
824,-0.1
825,-0.1
826,-0.1
827,-0.1
828,-0.1
829,-0.1
830,-0.1
831,-0.1
832,0.47343336954496457
833,-0.1
834,-0.1
835,0.6914836755661986
836,-0.1
837,-0.1
838,-0.1
839,-0.1
840,1.0720411589946055
841,-0.1
842,0.03837156377268772
843,-0.1
844,-0.1
845,-0.1
846,-0.1
847,-0.1
848,0.14990288238086563
849,-0.1
850,-0.1
851,1.0974075045774243
852,1.0338250325997382
853,1.093187911115159
854,0.597097495795111
855,-0.1
856,-0.1
857,1.0794051049644093
858,1.0723575309554392
859,-0.1
860,0.04720802552373878
861,0.01633772690523839
862,-0.1
863,1.0664839259129184
864,0.9833363374254862
865,-0.1
866,-0.1
867,-0.1
868,-0.1
869,1.0955381001555176
870,-0.1
871,-0.1
872,-0.1
873,-0.1
874,-0.1
875,-0.1
876,0.025980120055580785
877,1.0586843807036452
878,-0.1
879,-0.1
880,-0.1
881,-0.1
882,-0.04601237105537009
883,1.0646423178636335
884,-0.1
885,-0.1
886,-0.017169673854719486
887,-0.1
888,-0.1
889,-0.1
890,-0.1
891,-0.1
892,-0.1
893,-0.1
894,-0.1
895,0.12645845549246376
896,-0.02503629558610218
897,-3.845898227921446e-06
898,-0.12189152143527257
899,-0.1
900,-0.1
901,-0.1
902,1.0424547762077412
903,-0.1
904,1.0422159710624157
905,-0.1
906,-0.10861991649073495
907,0.09341329556238999
908,-0.026031928752358997
909,-0.1
910,-0.1
911,1.0392174300551866
912,-0.1
913,-0.1
914,-0.022432835947829577
915,-0.1
916,-0.1
917,-0.1
918,1.138282789618023
919,-0.1
920,0.04024742678346762
921,-0.1
922,1.113253063116103
923,-0.1
924,-0.1
925,-0.1
926,-0.1
927,1.1553085782627728
928,-0.1
929,-0.1
930,-0.1
931,1.0653912175526308
932,-0.1
933,-0.1
934,-0.03464628548254082
935,1.0875111197444882
936,-0.1
937,-0.1
938,-0.1
939,-0.1
940,-0.1
941,-0.1
942,-0.1
943,-0.1
944,-0.1
945,1.0308724733538024
946,-0.1
947,-0.1
948,-0.1
949,-0.1
950,-0.1
951,1.0733277241986205
952,-0.1
953,1.09223985790586
954,-0.1
955,1.1443533602355116
956,-0.1
957,-0.08204397474876067
958,-0.1
959,-0.1
960,-0.02807135363769136
961,0.004665050554718445
962,-0.09254479982719523
963,-0.1
964,-0.1
965,-0.05891412314357473
966,-0.1
967,-0.1
968,1.0807344780242354
969,-0.1
970,-0.1
971,1.078413277243342
972,-0.1
973,-0.1
974,-0.1
975,-0.1
976,-0.1
977,-0.1
978,-0.1
979,-0.03889730134418115
980,-0.1
981,-0.1
982,-0.1
983,-0.019830330882466413
984,-0.1
985,-0.1
986,-0.0032298544999091756
987,-0.009028296017377544
988,1.0747012375054925
989,-0.030098061589311782
990,-0.1
991,1.1184453009187483
992,0.0021591756092558274
993,-0.1
994,-0.1
995,-0.1
996,-0.1
997,1.0314042655798383
998,-0.05314895086261325
999,-0.1
1000,-0.1
1001,0.12448791355197295
1002,-0.1
1003,-0.1
1004,-0.1
1005,1.136339559789939
1006,-0.1
1007,-0.1
1008,-0.1
1009,-0.1
1010,-0.1
1011,-0.1
1012,-0.1
1013,-0.1
1014,-0.1
1015,-0.1
1016,-0.1
1017,-0.1
1018,-0.1
1019,-0.08848537220236383
1020,-0.010607478256646593
1021,-0.1
1022,0.01777082647439404
1023,-0.1
1024,-0.1
1025,-0.1
1026,-0.1
1027,-0.1
1028,-0.1
1029,-0.1
1030,-0.1
1031,1.1128085505607244
1032,-0.1
1033,0.6222133792975808
1034,1.0785030014745582
1035,-0.037832262461183326
1036,0.03663435932213642
1037,-0.1
1038,-0.1
1039,-0.1
1040,-0.1
1041,0.03919076720260236
1042,1.084554990336427
1043,1.1444150119146543
1044,1.093198801076286
1045,-0.1
1046,1.0755912483862609
1047,-0.1
1048,-0.1
1049,-0.1
1050,-0.1
1051,-0.1
1052,-0.1
1053,-0.1
1054,-0.1
1055,-0.1
1056,-0.1
1057,-0.020835449155132798
1058,-0.1
1059,-0.08945298271282114
1060,0.10101550241179809
1061,-0.1
1062,-0.1
1063,-0.005815886469333863
1064,-0.1
1065,0.04143572830978782
1066,-0.1
1067,0.6380792651370614
1068,-0.03755721042355687
1069,-0.06052643403821027
1070,-0.1
1071,0.11484258668122019
1072,-0.1
1073,-0.1
1074,-0.1
1075,-0.04676415834573384
1076,0.045752990836930865
1077,1.126096662470418
1078,-0.1
1079,1.133029170770312
1080,-0.1
1081,0.4975136826330397
1082,-0.1
1083,-0.1
1084,-0.00011143684153472333
1085,-0.1
1086,1.0526830946131638
1087,-0.1
1088,-0.002388486538840228
1089,-0.1
1090,0.9979407351472095
1091,-0.1
1092,1.1510822553278262
1093,-0.1
1094,-0.1
1095,-0.1
1096,-0.1
1097,-0.1
1098,0.5955810865284136
1099,-0.007385843904132815
1100,-0.1
1101,1.0826675266834345
1102,-0.1
1103,-0.1
1104,-0.1
1105,-0.1
1106,-0.1
1107,-0.1
1108,-0.1
1109,1.055873419261573
1110,-0.1
1111,-0.1
1112,0.5408821649452141
1113,-0.01668153402230327
1114,-0.1
1115,-0.1
1116,-0.1
1117,-0.1
1118,1.0774373754428057
1119,-0.1
1120,-0.1
1121,-0.1
1122,-0.1
1123,-0.1
1124,-0.1
1125,-0.006024204770678665
1126,-0.1
1127,1.1374535497363092
1128,-0.1
1129,-0.004107864647650795
1130,-0.06825578268724733
1131,0.021257521345018043
1132,-0.1
1133,1.1511643628665842
1134,-0.1
1135,0.04667430747238444
1136,0.022824361982779002
1137,1.0469962938523847
1138,-0.1
1139,-0.1
1140,-0.05926229157479875
1141,-0.1
1142,-0.028665498620089616
1143,0.018166497194459518
1144,-0.1
1145,1.0870828537814545
1146,1.0487583820413398
1147,1.0139313705869835
1148,-0.1
1149,-0.03407554344349147
1150,-0.1
1151,-0.010546370805149589
1152,-0.008883818147986996
1153,-0.1
1154,-0.1
1155,-0.00823658656159519
1156,1.0884016927943927
1157,1.1047263273704921
1158,-0.1
1159,-0.007720060157430262
1160,-0.1
1161,1.053763034220449
1162,-0.1
1163,-0.1
1164,-0.1
1165,-0.1
1166,1.1062085859698627
1167,-0.014788776522830765
1168,1.0689496262758769
1169,-0.08992132481550744
1170,-0.1
1171,-0.1
1172,-0.1
1173,1.0514070635103243
1174,1.1100157956674563
1175,1.10295028684658
1176,-0.1
1177,-0.1
1178,-0.1
1179,0.579510944734417
1180,-0.1
1181,0.014218537735612364
1182,0.0006790327867473717
1183,-0.1
1184,-0.1
1185,-0.06564670409269062
1186,0.0647481675156964
1187,-0.0897772125014171
1188,-0.1
1189,-0.1
1190,-0.020722949443778133
1191,-0.08794361457680308
1192,-0.032650504323587126
1193,-0.1
1194,0.6136735982923108
1195,-0.1
1196,1.097358437430788
1197,-0.1
1198,1.1356792693836535
1199,-0.1
1200,-0.1
1201,-0.1
1202,1.0900329404353621
1203,-0.1
1204,-0.1
1205,-0.1
1206,-0.1
1207,-0.0031710485663043585
1208,0.041654264645051356
1209,1.0533428403055043
1210,0.5232110136542556
1211,-0.1
1212,-0.1360602824874148
1213,1.0289955005438474
1214,-0.046636822531464686
1215,0.0009576351028919954
1216,-0.1
1217,1.0828074921826705
1218,-0.1
1219,-0.1
1220,-0.1
1221,-0.1
1222,-0.1
1223,-0.1
1224,-0.1
1225,-0.1
1226,-0.1
1227,-0.1
1228,1.1092185397037357
1229,-0.1
1230,-0.1
1231,-0.1
1232,-0.1
1233,-0.1
1234,-0.1
1235,-0.1
1236,-0.1
1237,-0.1
1238,0.007045400898852186
1239,-0.1
1240,-0.1
1241,1.060700211094456
1242,-0.1
1243,-0.1
1244,-0.1
1245,-0.1
1246,-0.1
1247,-0.1
1248,-0.1
1249,-0.1
1250,-0.1
1251,-0.1
1252,-0.12690773488279694
1253,0.010418455400009505
1254,0.07184804836295298
1255,-0.1
1256,0.5677088595124575
1257,-0.1
1258,-0.1
1259,-0.1
1260,1.0256847047969195
1261,-0.1
1262,-0.09019643717180886
1263,-0.1
1264,1.0944243947209413
1265,1.1660672451286058
1266,-0.1
1267,-0.1
1268,-0.1
1269,1.0370258590155483
1270,-0.1
1271,-0.010251577268857677
1272,-0.010092216434487713
1273,-0.1
1274,1.0568553936291127
1275,-0.1
1276,-0.1
1277,1.0561700107181244
1278,-0.1
1279,0.6470160730175967
1280,-0.0544260049551158
1281,-0.1
1282,-0.1
1283,1.0845053832218572
1284,-0.1
1285,-0.1
1286,1.0911877957373972
1287,-0.1
1288,-0.1
1289,1.0843023723998
1290,-0.1
1291,-0.1
1292,-0.1
1293,-0.1
1294,1.090436273306146
1295,-0.1
1296,-0.1
1297,-0.1
1298,1.0636235046668654
1299,0.04290535137365057
1300,-0.1
1301,0.6443677621964493
1302,-0.1
1303,-0.1
1304,-0.1
1305,0.0318849370110392
1306,-0.1
1307,-0.1
1308,-0.1
1309,1.151721722127096
1310,1.0349188721562679
1311,-0.1
1312,0.423511617935979
1313,1.092602954764281
1314,1.1507756961791853
1315,0.4322999340865581
1316,-0.1
1317,-0.1
1318,-0.1
1319,-0.1
1320,1.1015167327880175
1321,-0.1
1322,0.07166770603575542
1323,0.07888271430206188
1324,0.5833736318647634
1325,-0.1
1326,-0.1
1327,-0.1
1328,-0.1
1329,-0.1
1330,-0.1
1331,-0.1
1332,-0.1
1333,0.5804321928476037
1334,-0.04412131345896107
1335,-0.05636344605750869
1336,-0.1
1337,-0.1
1338,-0.1
1339,-0.1
1340,-0.1
1341,-0.1
1342,-0.0018466334724076758
1343,-0.1
1344,-0.1
1345,-0.1
1346,1.0673077260480985
1347,-0.1
1348,-0.1
1349,1.1177856375935025
1350,0.94560133937556
1351,-0.1
1352,1.0837900652795378
1353,0.09094121000513603
1354,-0.1
1355,1.1512578409489491
1356,-0.1
1357,-0.1
1358,-0.1
1359,-0.1
1360,-0.1
1361,-0.1
1362,-0.1
1363,-0.1
1364,0.020053828133064562
1365,-0.1
1366,-0.1
1367,-0.1
1368,-0.1
1369,1.1275612264795936
1370,0.045984550215112184
1371,-0.1
1372,-0.1
1373,-0.1
1374,-0.1
1375,-0.04912556473548332
1376,-0.1
1377,-0.1
1378,-0.1
1379,0.6715505745046499
1380,-0.1
1381,-0.1
1382,-0.1
1383,0.00012717324285964858
1384,1.0505375630392282
1385,1.0051417095259596
1386,-0.1
1387,-0.1
1388,-0.1
1389,-0.1
1390,-0.1
1391,-0.1
1392,-0.1
1393,1.0348921205990114
1394,-0.1
1395,-0.1
1396,-0.1
1397,-0.1
1398,1.1121816351248555
1399,-0.1
1400,-0.1
1401,-0.06963163235908221
1402,-0.1
1403,-0.1
1404,-0.1
1405,-0.1
1406,-0.1
1407,-0.1
1408,-0.1
1409,-0.06637425146055581
1410,-0.1
1411,-0.03169829704454255
1412,-0.1
1413,-0.1
1414,-0.1
1415,-0.1
1416,-0.1
1417,0.002316382593623061
1418,-0.1
1419,0.6815884704358198
1420,-0.08975797085476929
1421,1.068258600377738
1422,1.07854749204569
1423,0.07446621892638168
1424,1.1622850855228173
1425,-0.1
1426,0.4430571084913566
1427,-0.1
1428,-0.1
1429,-0.1
1430,-0.0662402928041393
1431,0.03046687297685548
1432,-0.08108323132319367
1433,0.013324313979058193
1434,0.05210830116748022
1435,1.0411123737111552
1436,-0.1
1437,-0.1
1438,-0.1
1439,-0.1
1440,0.008890182438636372
1441,-0.1
1442,-0.1
1443,0.5418925285259053
1444,1.1413045195265443
1445,-0.1
1446,-0.1
1447,0.06349459597785408
1448,-0.1
1449,1.1349799043933428
1450,-0.033932369701928894
1451,-0.1
1452,-0.1
1453,0.07471357171264649
1454,-0.1
1455,-0.1
1456,-0.1
1457,-0.1
1458,1.028595661389881
1459,-0.1
1460,-0.1
1461,-0.1
1462,-0.1
1463,-0.1
1464,-0.1
1465,1.106161488704978
1466,-0.1
1467,-0.1
1468,-0.1
1469,-0.1
1470,-0.1
1471,-0.1
1472,-0.1
1473,-0.1
1474,0.027774020721742877
1475,-0.1
1476,-0.1
1477,-0.1
1478,-0.13147984147300718
1479,-0.056862615011088344
1480,-0.1
1481,-0.1
1482,-0.1
1483,-0.1
1484,-0.1
1485,1.1910572676237143
1486,0.6072341262704839
1487,-0.1
1488,1.1091356577036047
1489,-0.1
1490,-0.1
1491,-0.1
1492,-0.1
1493,1.1377305981708021
1494,0.015366078915660273
1495,-0.045436128199417614
1496,-0.1
1497,1.1215008799588895
1498,1.055481002564248
1499,-0.1
1500,1.0742515478357562
1501,-0.0589758564140601
1502,-0.1
1503,-0.1
1504,-0.1
1505,-0.011917328420166726
1506,-0.1
1507,0.6727335424591964
1508,-0.1
1509,-0.1
1510,-0.1
1511,1.111709220703137
1512,-0.1
1513,-0.1
1514,-0.1
1515,-0.1
1516,-0.039546508953270956
1517,1.0909013385587316
1518,-0.1
1519,-0.1
1520,-0.1
1521,-0.1
1522,0.008443804341047604
1523,-0.1
1524,1.1532838100016907
1525,1.1026718290892332
1526,-0.1
1527,-0.1
1528,-0.1
1529,1.0420717727718605
1530,-0.1
1531,-0.1
1532,-0.1
1533,-0.1
1534,-0.1
1535,1.12700940277386
1536,-0.02406847098603237
1537,-0.1
1538,-0.1
1539,-0.1
1540,-0.1
1541,-0.1
1542,-0.029063497645609608
1543,-0.1
1544,-0.1
1545,-0.1
1546,-0.1
1547,-0.1
1548,0.5864858452034024
1549,-0.018112176088804118
1550,-0.1
1551,-0.1
1552,-0.1
1553,-0.1
1554,-0.1
1555,-0.1
1556,1.0128376613839816
1557,0.050521199621724584
1558,1.0354551870777562
1559,-0.1
1560,1.1643594369315977
1561,-0.1
1562,-0.1
1563,-0.1
1564,0.039084472600455514
1565,-0.1
1566,1.0579606622452642
1567,-0.1
1568,-0.1
1569,1.0806522413459017
1570,-0.1
1571,-0.1
1572,-0.06273890360485124
1573,-0.1
